product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
4fcb3d9a5f4871e8362dfedbdb02b064,automotivo,53,603,1,5950,65,11,65
368c6c730842d78016ad823897a372db,ferramentas_jardim,57,366,2,1650,30,22,30
d418ddef3e7017381084956220b00b9d,eletrodomesticos,54,354,1,100,18,8,13
591cf821695e4e2934a87e07122f7839,fashion_bolsas_e_acessorios,60,270,2,250,16,2,11
8338cef8355d238f43711dcb9c0657b2,moveis_decoracao,59,473,1,700,30,3,20
cb81df0e3ccece253557f2a07df4727e,esporte_lazer,25,469,1,225,18,15,16
e0a554e92afe71fd7f9380b7b135175b,fashion_bolsas_e_acessorios,48,357,5,150,16,9,11
12b81d15ffa819dd535e30cb2d00172f,cama_mesa_banho,46,386,1,500,30,10,30
aa70ae9ee9a798d44ae6e00ce6d82cb1,beleza_saude,60,919,1,150,22,3,15
4fb3bad6b502eaca3b6d7d87bc1613a4,casa_conforto_2,55,191,1,663,20,20,20
9d6a5df183306316cd9954e052f30dd3,ferramentas_jardim,48,737,5,150,17,7,12
adcfd260203f2ab192f83edb46d0f83f,moveis_decoracao,18,164,2,500,22,19,13
4aa6014eceb682077f9dc4bffebc05b0,utilidades_domesticas,43,1002,3,10150,89,15,40
45db4516caf5bf0516fb08b73fd14d1e,malas_acessorios,47,571,2,550,16,6,11
b596e2d70dd2f5fb5ff9ee2a1c803e5b,esporte_lazer,53,748,2,6300,42,20,32
082175ee534338e4fd967076a6f848e5,eletrodomesticos,56,175,3,100,27,13,17
6df665a20caa80a66804f836165bbf36,automotivo,48,1841,1,4300,31,11,31
6d811b6e8cada9a8f7f38bb315620e1b,esporte_lazer,59,447,5,8700,25,60,40
63c21c167a87abcbed6efe83c8169866,construcao_ferramentas_seguranca,59,825,1,1100,30,10,25
2b79d65ddb4051238ce31fbabc5763ce,eletronicos,40,449,3,100,25,25,25
b37a8cda46313ac91d79f16601ca5253,ferramentas_jardim,59,1105,9,600,21,8,13
2e64d11879c5bbda600381dbb5452a38,beleza_saude,47,225,1,1350,26,18,11
6df3e292ba834323d4d8164d4c88e698,bebes,50,524,1,250,23,14,28
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,49,295,1,150,16,5,17
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58,1390,2,3475,54,13,48
5083416598756311d4bb4ddabd661e25,pet_shop,54,459,1,9100,37,30,39
50b9ed3a22932b28d452c73046083f5d,esporte_lazer,52,1321,1,254,17,15,12
cfb79bfbdaf59cfe2e9ae0a071451f32,cama_mesa_banho,44,445,1,550,30,3,19
e82d0f095d2e87c1d46d5f909ed00a30,utilidades_domesticas,55,501,1,250,30,8,25
25c3eb54945e82e7c1dc8191a1ebb5f1,malas_acessorios,56,1538,4,19900,77,33,50
3914a208bb9313e3d980399268ddd54e,ferramentas_jardim,40,1222,1,200,16,10,11
526f833e1eb0a32ad9351145a761b9ab,relogios_presentes,60,491,2,250,16,2,11
fcde1899043318107d8f0ae043f69bc3,,,,,400,35,7,12
4858799008e3cd4fcab9c61fbc63a2a0,moveis_decoracao,40,293,3,200,25,4,18
2722b86640ddc24e1374c2df1ac2a230,construcao_ferramentas_construcao,47,1139,3,1700,26,9,20
e3a67a7350378910b2eb888ba9d2d095,telefonia,50,519,1,100,18,6,11
46f739c1cd676603026c0af4d29ef7a5,automotivo,55,212,3,1850,20,15,20
67473aa97e981b3b8abaa6a8a768eb26,beleza_saude,60,450,1,400,38,12,25
e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34,511,4,8875,40,14,43
c55fe8cbb36a1353e443dc9e773b80da,cama_mesa_banho,48,426,1,250,28,4,16
dc9f66a56b89e4278d921898a861a29a,,,,,200,22,3,22
77e9f75a40f2341f6a7f9f17cc0a8ffd,fashion_bolsas_e_acessorios,63,1144,8,400,22,14,22
5194b6f4fa50ae9404bfd3e48ebe3911,informatica_acessorios,54,1368,4,1625,16,23,21
1d4de03a6141ce2a2ae5a97f51cabb37,cama_mesa_banho,32,253,1,4050,40,15,23
3fd97d8c7b16543086520039b5c7267a,utilidades_domesticas,55,486,1,1800,22,63,22
9df852a6c839bc3202227666d70c7cae,,,,,9150,49,32,35
0e1b67828c6d682c600b49872507d1ae,cool_stuff,60,899,3,1450,20,30,20
bce004834359cc123bae0e39e86175d5,cama_mesa_banho,56,715,1,1100,28,10,20
426c58d69aa402e5397c4b6471420fbe,construcao_ferramentas_construcao,54,2312,1,3550,16,105,11
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48,424,1,200,27,5,20
11e5548d5bc9bd5ef53d3574d9f1c0bb,moveis_decoracao,64,3322,1,1600,53,8,11
869c418f22e0c0ed9207ff691f279e46,utilidades_domesticas,27,282,2,300,20,10,15
9e0e152552a1323f7e5dcf63d50cdae3,perfumaria,48,969,3,400,20,11,11
24afa01830cde8d96507ed5a376e0b84,esporte_lazer,56,627,4,600,16,10,15
232906919fb046e3d050f8dd336b2634,livros_interesse_geral,34,318,1,250,29,8,23
f2af004352a06a99dca765596240cbc3,beleza_saude,61,1054,4,100,29,5,15
5aadb280135a6132d14d3d93b5724b69,utilidades_domesticas,59,1786,1,17900,35,2,35
c9b6f0f5e861adc800edb233fc1da1c4,moveis_decoracao,59,1977,3,1450,69,11,11
ae17f8265a23421715164ab420b62b36,utilidades_domesticas,43,595,1,1050,30,30,30
d26fcc1c248f5f9f8340e6061bf1f2b5,instrumentos_musicais,63,999,10,1400,55,18,45
3c5229dee6997f28485a65cbabceacb8,utilidades_domesticas,58,535,5,600,30,11,20
71a62950e363cbba0816448a733a58e0,bebes,38,1531,2,750,30,40,50
3d3dd9f435c6795eb6ff0be50b45041f,papelaria,44,373,3,3167,50,21,37
58c91c9e1ddc24815b7c15ac4e8fee5e,portateis_casa_forno_e_cafe,53,97,1,150,27,13,17
3ec2984cb2de1675a0306bfc60dbe5a5,cama_mesa_banho,56,458,1,1860,39,12,33
8762b647d716b99b09ee045657f9d383,malas_acessorios,31,851,3,600,16,30,20
aa280035c50ba62c746480a59045eec4,brinquedos,56,678,3,200,16,8,11
b616783675f9399f98376a7a1cf2d0bf,utilidades_domesticas,49,964,1,1300,16,30,12
64b4f32393cbf55be791078e7a2adca0,relogios_presentes,56,817,1,50,16,8,16
61107c91091400f4c4523ed7b461a20e,utilidades_domesticas,59,2180,3,12150,63,37,29
dd3575a8c5e2139f680a9816a15c8f2a,consoles_games,38,919,3,700,19,6,15
194163a8a65a48a8c95623c399a9d4a7,,,,,1600,48,8,39
1e859a053a2210cb74b1134e0419b1dd,beleza_saude,35,795,1,450,30,30,30
4fd6ec612afa6f67b850b157f00a3368,ferramentas_jardim,45,1095,9,598,38,30,38
ceeb4790786e93c65ce079c50c8bd6b0,ferramentas_jardim,55,617,2,29600,42,17,42
a25fb4516757403b129bcfe366dddb9b,cama_mesa_banho,60,335,3,6050,60,10,60
b8212b3bd65a9c7070e474f1430c94de,beleza_saude,21,1790,7,1025,33,36,31
2ab3eebb03e660d44470d936c0f20bb6,esporte_lazer,56,788,3,300,22,6,16
95afc7174e826b350262195e9810e327,casa_construcao,59,303,2,250,20,4,20
31dbb0d1815bdc83c93f4b3472fa7c4d,,,,,300,24,24,11
aea5937ba2b757b9fc5017f2d11f288f,esporte_lazer,29,223,1,1200,42,12,43
1efd84ba20d23186f576a37baf64ae9d,cool_stuff,32,133,1,200,18,12,16
f45cf520fba787f057d57c5c8138668f,utilidades_domesticas,59,1582,4,6100,31,29,41
5467bf450d0538e899a8e18fd0ff4323,utilidades_domesticas,45,520,1,350,16,15,15
f264c1d9b20b5e4a340254d0405e613b,cool_stuff,48,874,1,1050,42,25,15
7564c1759c04fc0a38f2aa84f7a370ee,construcao_ferramentas_construcao,59,2432,3,1200,16,11,11
b736ba4727efeae1f506172be7e39905,fashion_bolsas_e_acessorios,56,187,3,100,16,2,11
e85d91619b497e98754390b6198a9818,bebes,56,624,2,700,24,14,18
acdb489a7451fff0633e91357a8e60eb,moveis_decoracao,60,2087,3,2550,69,11,11
1a06cc924ba852bef5a19bb5aefa4d6c,cama_mesa_banho,60,332,1,4700,45,18,35
23905e2fed49239bf63e416ba24bd556,malas_acessorios,60,2032,6,1100,25,25,25
0a29ce51f88190dc32d9f6a23f7e9a8c,utilidades_domesticas,42,245,4,150,19,4,11
2b4609f8948be18874494203496bc318,beleza_saude,59,492,3,250,22,10,18
3215010238fcd9cab6ba7d2b81a6973d,market_place,63,937,2,200,16,4,16
3c61c2007c26ec50365d6c385e088ca1,esporte_lazer,37,732,1,100,27,17,14
9feeadd6b97835152e83e1b25b46f5c4,esporte_lazer,54,1175,1,1064,24,20,19
22594ba8fd9a72ad95d352929c821560,moveis_escritorio,31,1076,1,8450,53,50,16
496f6bd86011e5a9ddea8dc96e802340,moveis_decoracao,60,458,1,1050,30,4,20
69455f41626a745aea9ee9164cb9eafd,relogios_presentes,41,408,2,501,18,13,14
f25bbb88c1a219c21b1af6b99895b960,esporte_lazer,42,231,4,550,35,10,20
0fe922b7f7d43ef454bbc241416e7401,esporte_lazer,45,429,2,50,20,11,11
f3c5707e7c539ab6533e3611da02b648,cama_mesa_banho,57,204,1,2250,35,20,30
00a8c742ae1da97e9064205459977e6c,informatica_acessorios,38,581,1,150,16,23,13
cec09725da5ed01471d9a505e7389d37,esporte_lazer,52,1197,1,2500,20,11,11
7c88ed4fc8c3ae3a1e08a074cbfc9a88,beleza_saude,58,1348,1,1317,22,28,17
5abb262996451f878f52e83d721e74dc,brinquedos,58,423,5,2500,30,10,34
6c6a78e0768babe7473b5eccf0fc6076,moveis_decoracao,60,357,1,400,25,5,17
1b474c650cb9407d32a1e066937b68fd,relogios_presentes,43,548,3,381,18,12,15
ca873fc3d2a6186b92f8c32d685012a6,telefonia,57,319,3,275,16,5,11
0d98754cfefd5a306f6633725f3aed59,cama_mesa_banho,59,186,1,11150,45,18,38
885d15f0bcf8b27f592327ee58f0fcf1,esporte_lazer,59,417,1,5200,20,22,22
134957eeec87be2414ac629ee0b947a4,informatica_acessorios,57,1370,1,200,20,15,15
3cce0d166c3fb2507956c630c1d0f87c,casa_construcao,58,415,6,900,32,24,11
3731dd5544cd9646d73050e946641da8,informatica_acessorios,58,459,1,4300,28,23,20
f2e53dd1670f3c376518263b3f71424d,cama_mesa_banho,53,236,2,1975,41,13,31
21538f484ba135893f2b51c8b8750966,beleza_saude,50,3929,1,550,16,20,16
9e2d3a8d8ffad53e2e35282a2020221c,moveis_decoracao,50,531,4,1600,35,6,32
bd59d7bffae06b0b2ee40cf5b7939626,moveis_escritorio,33,1197,1,21450,101,8,60
17de10d52ada234d16d3991c1b9546f8,brinquedos,45,128,1,400,22,14,14
51ff0a0f61611dfa94e43c834c949dd3,utilidades_domesticas,60,312,2,1950,23,65,23
8f03c5b78e41d6cecdfb6f6bbe4de8da,ferramentas_jardim,43,594,3,5683,45,30,30
9988437646bfc0cbe0f97d4451cb08fc,eletrodomesticos,60,230,3,300,27,13,17
5ad2c4859aad6ecebd816a300d34f326,cool_stuff,57,2066,1,1650,33,44,19
d16a25f576e1296fd955eb4136323f21,esporte_lazer,59,2134,1,4850,30,25,25
44dfeb8491daf22683dff46c7a3265b9,moveis_decoracao,54,2240,2,3000,69,11,11
8e910a5a78e3378d8c570c13e143d631,cama_mesa_banho,52,166,1,250,16,10,16
8dc2f396f9c1b21665f94a5caa0ee791,utilidades_domesticas,47,484,6,1500,30,14,28
6d5a9cd602c26f8751612f77ff4c6a90,bebes,37,235,2,9400,75,15,50
bf40a2c68f58ee4873b0a79084030073,livros_interesse_geral,27,458,1,250,27,9,18
c6dd917a0be2a704582055949915ab32,cool_stuff,54,1012,1,1200,42,25,15
f3720bc68555b1bff49b9ffd41b017ac,informatica_acessorios,60,274,1,867,34,15,15
99f265229d46f700208ad7cb1ff48aae,telefonia,60,755,6,350,17,4,12
40cb7bb3d30559b9b6c4fb62bc837962,cama_mesa_banho,54,617,2,350,47,4,35
f7cb23f8a75e563a826b0121408db6a2,livros_interesse_geral,24,1495,3,300,24,3,18
ab255f5e05402d14ba0dc69d530a5785,papelaria,39,210,2,1475,40,33,24
6766f04fea82c46bd3001e969a5ba795,moveis_decoracao,48,1459,1,1600,53,8,11
fa2fd2d3e78769a9f0b997cfa389a0d2,ferramentas_jardim,57,3533,4,2100,32,16,31
fd8a63e7365ea8b19f4ba50e07a89a06,eletrodomesticos,59,490,3,200,27,13,17
aadff88486740e0b0ebe2be6c09476ae,beleza_saude,56,390,1,250,16,5,15
e7261ba9b589b73ac45411a15058403e,informatica_acessorios,60,491,1,1600,25,9,25
b7a2d0cb90ba252129d34d7c8d079d2b,perfumaria,39,211,1,442,23,15,17
aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41,154,1,2600,40,45,39
dd64f2b1807ccb20fcd0ea2a40dd8a9b,utilidades_domesticas,56,397,4,7350,56,14,56
9fdc434e0c81bc6d990065c2a7efb4de,papelaria,60,298,1,450,16,6,11
e015a943a2281ba26f48e93527fc5af1,ferramentas_jardim,50,422,2,1700,30,25,45
a9568a13a4077638b75b8a64bc4818bc,relogios_presentes,51,482,2,160,18,12,17
be958064244f19bf11ee270b2feca7a2,moveis_decoracao,60,1701,2,700,60,7,11
3d37da85f5e66558333fb5daee494736,beleza_saude,59,1828,1,1400,20,20,20
a75b732b129c2fe3d8e371dd8333cd00,moveis_cozinha_area_de_servico_jantar_e_jardim,38,731,5,6400,16,2,11
685919d3ededc26c0ec078b32241025a,bebes,48,1369,2,6850,48,25,34
d3a1e0ce5009f1a816a6ba558908fdf0,eletroportateis,54,124,1,400,16,35,25
6c04a068e5ab37749c980c42a036b9e3,automotivo,52,1367,1,200,16,2,11
7949871b5edc894d9286c38dc369e3dc,moveis_decoracao,38,581,2,23700,49,42,42
0f8fbb821185443113de3e04ef989be6,cama_mesa_banho,55,291,1,2600,45,17,35
52a12e7275f0bd832ef3aade407a39bd,esporte_lazer,46,104,1,400,26,16,21
83309bfd8eef19fbfaa8e790b824b572,casa_conforto,59,349,1,1600,45,15,35
8c5876b1c7768217964f353bc7e64393,telefonia,61,440,1,250,18,3,28
5403528d987ad26e8d7cb25940411987,relogios_presentes,58,600,3,250,16,2,11
36cacc00d6c8a439a65077fd08294322,cama_mesa_banho,36,734,5,550,16,10,11
b369e02eda28d74a9bd658415b08d7fb,papelaria,42,173,2,700,36,6,29
b97f763397091be9d344874e6cd31028,perfumaria,60,867,1,700,19,13,16
dbd024d4182504993ad1e3cd2ee9d9e9,automotivo,38,231,3,100,17,17,17
4a300735bc293723103db0d0c1bc1585,telefonia,42,661,4,250,16,4,20
3bf87d2001b8176e6a3ad804b80774b4,moveis_escritorio,46,1157,1,14775,63,60,25
b71a757e0cab8f85c0adc579067944b8,fashion_bolsas_e_acessorios,38,141,6,150,16,9,11
f858dbf7475a6089fc882318b8aeaded,utilidades_domesticas,20,122,1,400,25,15,25
8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,43,1128,1,16133,63,59,25
b0c1e71a37e29bd3d463eb93e4861c6a,brinquedos,43,183,3,700,26,15,26
79863f997e214f8f98c423694c745f3d,beleza_saude,20,1688,1,1450,30,12,16
ff29d8cb1cd0cd5ea37b80dac9939e1c,eletronicos,47,485,1,200,30,10,20
33a07ea8a7b3dbab277c180e9f1233ea,automotivo,43,421,1,2000,20,21,15
4aca38e787c979a6106440c7a63036b4,brinquedos,55,1107,1,1600,40,15,35
36f60d45225e60c7da4558b070ce4b60,informatica_acessorios,33,300,1,207,19,11,14
9321b2e4e8fe357fe2e3bad624229bd5,perfumaria,41,718,1,517,18,12,19
01365901d8f2247976a7e5d4c98c52c0,relogios_presentes,60,567,6,250,16,2,20
1431b5a121c1134957c9aff8c8db2bf9,papelaria,52,162,1,600,16,11,16
09364ccfda8448d03ae4082f6044b16e,informatica_acessorios,56,924,1,200,16,10,16
5e5d267a41f3d8bb608c2f0bd4b4972f,relogios_presentes,57,536,1,357,17,12,16
a5341e3f8155dbb3e62323d3ea289729,moveis_decoracao,50,422,7,2850,40,5,44
fd220f6fd5a3f13ef9db07428f9c935d,bebes,51,1438,6,280,17,6,11
f9377612042bc929a4aae64a8dbc58da,automotivo,60,1957,1,50,18,10,16
2c925b58c178637d60168ac80cf7f836,brinquedos,56,740,2,483,23,12,19
775917a2882dceb1d02aaa6b1abc1b24,moveis_decoracao,58,408,2,8050,52,18,35
dd0286e208604a3b60d3d0653981dbd7,telefonia,46,772,2,163,18,8,13
2d99b68429ab6c82014dc3ceb9a9501c,automotivo,58,579,4,1800,33,27,26
f42892b40225227fe465626ff509a92e,casa_conforto,58,335,1,1750,45,15,35
ab5da1daa941470d14366f4e76a99dd2,eletrodomesticos,57,953,3,100,30,10,15
a19b6951c75da43aad691622dd2f6abe,moveis_decoracao,44,789,1,650,20,35,20
ca36223e14b83df526098afff99de992,esporte_lazer,28,109,1,400,16,16,16
893b9464c6ab7f700148fe9db838b6b4,papelaria,50,279,1,3550,16,60,90
d2f5484cbffe4ca766301b21ab9246dd,informatica_acessorios,51,448,1,180,16,9,16
1cf0c9095608952cb1c65c4789946375,eletronicos,52,293,2,275,28,9,22
b6cefe1d620b9208fe6fae76b2c72887,bebes,38,1636,1,200,16,5,16
3cc52e01a315aba7f650574a3a256b1a,moveis_decoracao,53,1391,3,3100,35,20,35
51218a8d006d67354e44e530d57f9a20,esporte_lazer,23,211,1,950,24,14,32
c8dc26795ea2ee96f3fa57453cd7667e,pet_shop,59,888,1,300,30,30,30
5c973b4202aac5c372a483e712306f4f,cama_mesa_banho,38,182,2,350,25,9,19
57d79905de06d8897872c551bfd09358,telefonia,59,540,4,300,17,4,12
7c91038b7370c2ea3343e1472be3e97c,cool_stuff,35,596,4,200,17,9,14
e78506414d2563b6414cfd84b7fa0802,perfumaria,58,827,1,460,20,14,20
173d5a1b6c4ea4f41aafca840646d240,informatica_acessorios,60,2442,4,100,16,16,16
51250f90d798d377a1928e8a4e2e9ae1,perfumaria,54,937,1,50,16,5,11
7deb2eaebc9527d1f8bd20169d3c6b31,esporte_lazer,27,144,1,189,19,13,16
0364c36f8e845e4d309c0a3accc04b1c,moveis_escritorio,47,1158,1,16800,63,58,24
f34aa01a3fe4306c96dccc1256bfa358,fashion_calcados,54,404,4,1500,22,12,33
43423cdffde7fda63d0414ed38c11a73,relogios_presentes,41,1159,4,350,16,14,11
133eefb3fc03b13ebded258788747304,telefonia,36,381,2,100,19,3,11
dd60cac04e6bcbc919cb1c7dcc473211,utilidades_domesticas,59,379,1,900,45,20,25
61f892cad282d3059bd33ae0eef5b02d,moveis_decoracao,58,1057,1,500,35,7,27
24c855c83d506d85c7386ff94d6c8db1,esporte_lazer,48,3402,1,700,25,25,25
6b00cb3fe05c73d0acef3fd949a34c0f,brinquedos,34,254,1,200,16,10,11
8815734317fa2693bcce3db610158d92,cama_mesa_banho,51,477,1,1400,20,20,20
7d4f5c1f7ebe33c1d57bdb4fef97c174,eletronicos,35,557,1,1950,27,7,27
1427b126f61597524866770b05d4eed2,informatica_acessorios,51,378,1,200,17,13,13
ca5c923962558430573f83661dbe36d6,pet_shop,59,747,2,1250,40,20,30
1799c1c2eadf9f798fd74599e6028510,fashion_bolsas_e_acessorios,36,822,5,50,18,18,12
0ceb7ce77881482fe28344a2c31fb584,automotivo,59,1133,3,825,25,18,23
485aa17cb179a6624fb0c9e12cc639d1,cool_stuff,51,873,3,900,18,9,27
2ffdf10e724b958c0f7ea69e97d32f64,relogios_presentes,59,582,1,263,17,12,13
26baeb9025380946e10f3f86d808e24d,cool_stuff,30,262,1,287,25,10,21
4d882bfbe6d83c0671d5b2776d46c248,moveis_sala,63,745,1,28100,97,9,75
0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,57,339,2,1800,37,22,40
ee99026a2d04ff2294f42f8cf337029b,ferramentas_jardim,54,1736,2,1300,25,14,24
c1ec41f62db54e0bfbca55a7068f0b5e,perfumaria,58,264,7,400,27,10,15
e355d989e7c7101b4e80a8e9052985fd,malas_acessorios,47,221,1,650,46,10,34
592dcb7933e5bf8d04d6b80a6c6312a2,moveis_decoracao,50,248,1,1400,40,8,30
b8a0d73b2a06e7910d9864dccdb0cda2,beleza_saude,43,295,1,371,20,16,16
7c4a8bec217df1de0df2b5aaf8175b65,audio,58,675,2,167,16,4,11
ff28477a5bcb2fc34bb86a6c2eea1566,beleza_saude,58,3408,1,1250,30,25,30
60184212dae4e6b0da32bf54271a8c4a,relogios_presentes,59,476,2,394,17,11,14
de845f191115e91fadc9624c144488c7,informatica_acessorios,57,1828,1,5875,25,15,20
fdfb90feb49d2b41b8283a8ec6e95590,instrumentos_musicais,59,1123,1,11600,45,20,100
0c3dc3f0b8ea2ce274c0bd18b2a31f5b,esporte_lazer,55,1003,2,600,20,20,20
4c2394abfbac7ff59ec7a420918562fa,beleza_saude,49,1495,3,600,33,19,13
71137504070dc94a0e1d04089985f3e2,esporte_lazer,55,1723,3,1150,80,8,15
f7b6ca5735bfd052e73fa0b776070112,eletronicos,59,694,2,175,21,2,15
11875b30b49585209e608f40e8082e65,esporte_lazer,26,1465,1,1032,17,15,16
3003a2841d6a775095317139ed2f7943,utilidades_domesticas,43,309,1,1205,39,24,23
9abb00920aae319ef9eba674b7d2e6ff,bebes,35,2395,1,350,19,14,12
e3425df9bd51be69917273c9dd92ed5e,relogios_presentes,53,346,2,733,17,10,18
341d85d688ecc3353cf2a968e7ad0dbf,beleza_saude,47,554,1,350,16,10,20
e1772099adc6b03202a50a2aae5efb0c,brinquedos,38,314,2,400,36,18,27
566a092fe1584b426b4a5c76823fa63b,papelaria,45,350,1,3600,36,24,36
1a0bba83632b7dc923d939a7fa2c4530,construcao_ferramentas_construcao,36,473,1,410,31,8,14
62d41a80c366aa2d8644e3270adf8440,informatica_acessorios,50,512,1,1225,43,15,21
4ae289635418a8110ea2d5fb86472c63,utilidades_domesticas,50,448,4,1950,35,29,12
d23a564a7cd43e5169246cc8d2c8c5db,instrumentos_musicais,47,150,1,600,16,3,11
6ae7f4ef0ca670ca2609d039af87d057,perfumaria,34,515,1,200,20,15,15
052413504e5295cd66ec4ced0b310062,relogios_presentes,55,570,1,165,16,10,12
ea20f928ceaa7f146fe62a0cc8413ee5,moveis_decoracao,52,1786,2,500,68,8,13
06f442515f5159d999a684dfdb881917,pet_shop,24,513,6,10900,50,30,40
612da1ab2099d81e7da8a5769663c1ea,esporte_lazer,59,199,1,975,19,20,15
d5abd3b28e2a7a0da8f0a4617f9188d6,telefonia,53,412,3,100,19,3,11
eaa53c85856d19bc9f611f5628b4ce7b,construcao_ferramentas_iluminacao,56,290,4,600,38,15,25
f8f93700c26007f74716eca57d217cfd,fashion_bolsas_e_acessorios,58,631,3,400,43,16,27
f4d18451e6c35980e6898e36dfd6fb55,cama_mesa_banho,53,392,1,900,45,15,35
09258106f546b38b0f817fc3aadf650b,brinquedos,48,236,1,200,45,15,35
48cf041a87beac458328d395d035515a,telefonia,58,428,2,150,19,4,11
98b22c1129886cbd7fcae69d1c93e442,cama_mesa_banho,57,188,1,1350,44,2,35
22c28492de598515578d252acb18e21b,utilidades_domesticas,57,609,1,727,21,19,22
f0f25035bed5ba1a75a678c0f9f09190,moveis_decoracao,58,733,1,1300,34,6,26
ee104243151384e66a6758c637d7c096,beleza_saude,41,1309,1,1350,16,87,18
71040c7f50609abf6865f4429f8b1035,beleza_saude,56,3900,1,3450,30,30,16
5a1a5bb0e9e3dbd18e6d8d3c326d3fed,cama_mesa_banho,55,249,1,850,38,10,38
2515eea3c60c67ecbb38b2f6b72733a3,bebes,14,268,2,1100,30,5,45
33c4b54c2a3e60ac5beb217d833d9f52,ferramentas_jardim,59,986,5,1650,30,23,20
c3002d67c0b8c6449c3a80c1556ad8c5,moveis_cozinha_area_de_servico_jantar_e_jardim,53,1563,3,3300,40,20,60
7d6bf2a74c5881cd8f7159032ad593e7,utilidades_domesticas,34,634,1,500,16,18,11
c230b471b7e21ff9060e68ee154afd70,,,,,200,16,5,11
b5e13c9a353102f79c6206ff5cb61a50,brinquedos,59,249,2,1500,40,25,20
4dfbe01419f983d397ed0439f090541d,cama_mesa_banho,49,729,1,2350,20,30,30
9c31382f02ac001fe1a33a466471d98c,eletronicos,60,742,2,2200,22,7,17
c64343b6e8d5be28f6564c6959cdfa7c,moveis_decoracao,53,441,1,3500,60,40,42
a0fe1efb855f3e786f0650268cd77f44,agro_industria_e_comercio,35,380,1,125,20,4,13
62f68be290c2e9c8403e306bd023041c,fashion_bolsas_e_acessorios,41,52,1,200,16,2,11
e2e426d1332240070b0a836a854d057b,cama_mesa_banho,57,701,2,1100,50,12,12
ea7ab4d3d8f539561e8078feaca6ae07,bebes,60,1035,3,1450,42,25,15
738e3bc419b014194ec3587e2321bf61,automotivo,48,334,1,500,30,30,30
f8a7665279f140d238371c8e7604c204,moveis_escritorio,59,249,2,650,40,11,11
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59,1893,1,6550,20,20,20
9eec04a029e2b9372276f3748011b493,beleza_saude,49,1004,2,200,20,10,20
ef703385b2707af7f9af3e185679811c,cama_mesa_banho,54,324,1,1000,42,8,36
5e26cbd45b83e411e82e3a8cafa8d951,bebes,37,1556,1,700,20,20,30
f24bb438da3185d5fd5a19e4d7433827,instrumentos_musicais,56,760,4,2900,47,9,47
96b0a882d11b17ce51238420ec63e3a1,cama_mesa_banho,56,641,4,2150,50,10,40
49484d56efdb9b218cbb9f96a117ffd2,beleza_saude,53,624,2,575,17,15,13
ada800a927673ac73cdfbbd2c832331b,utilidades_domesticas,59,513,1,2350,29,34,16
ca38c039b717207dec906f4fa9a21db7,beleza_saude,53,3734,5,538,23,12,34
1fafb4fdc8f7b3d202cb39f1218934e7,informatica_acessorios,34,277,2,100,20,3,15
1f1354b0aa934e7ad75546467a6d028b,moveis_decoracao,47,372,1,400,37,15,27
41cd333a4af5e36df81fc0b83ccf8e2d,bebes,59,867,3,10750,38,47,44
72c4d61f2a2924a2d4515bc9c7fcd704,papelaria,57,607,1,400,20,10,20
de12bf624c66b90ad178ac441cbfbad6,telefonia,50,1311,3,50,18,6,11
2c3f424b5643b03663e0f5861dde2bfe,construcao_ferramentas_construcao,60,339,1,8725,29,9,29
831b1757a9744c37ddd574b5eaa3cc9b,telefonia,60,792,4,100,17,4,12
67fc455b96e0908bc5e0d917237b2977,cama_mesa_banho,25,865,1,250,16,15,15
e389381479408ccdcdd406d8d3049e45,papelaria,57,308,1,200,16,6,11
f65ff6e5a356943c5cee2e8bb023efc8,eletrodomesticos_2,45,1010,7,8100,64,23,35
7afa8c8eca2a26b599823eed4975a820,utilidades_domesticas,60,400,7,2600,37,24,37
3b09eb8e2d6bb856f77327ebf539e959,utilidades_domesticas,56,1223,1,10050,30,30,30
f2a4a74038882bf1adc8a466962559ec,moveis_decoracao,39,238,4,600,25,10,25
afeeea6271148ee1bb15173b8187c431,telefonia,52,1885,1,450,17,3,11
09ff539a621711667c43eba6a3bd8466,bebes,60,865,3,,,,
fc1449f3ffc59fd2eb9640505aea0581,informatica_acessorios,46,345,1,1400,26,13,35
fb783e3e545937820b57fe539b2c5a6c,cama_mesa_banho,57,189,1,1100,41,9,31
9d32095f76b97762307e86cfc18dd7a0,cama_mesa_banho,38,213,2,400,25,9,19
9e10ae46a3021a02f1692448ef9fa1db,beleza_saude,45,2231,3,175,21,3,15
ab616e3e77440ec426347964a3489108,moveis_decoracao,60,1006,1,3050,30,12,30
1612209b0b37fbe80e1e8e1b7d19ca1d,informatica_acessorios,56,580,4,1600,20,15,20
d787de6a880320609e500adbb90fb9c7,telefonia,52,610,1,250,18,4,12
badc1560b96f07ebed649206bfa27e8d,livros_interesse_geral,39,2206,2,700,25,3,18
