order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
49410e2fb311cf8b70baeea98a3cdbf1,973d4d86f73cebd0e362b5e7b1ff21b6,delivered,2018-08-01 22:05:17,2018-08-01 22:23:53,2018-08-03 15:03:00,2018-08-13 12:03:53,2018-08-29 00:00:00
4b186efcda6f283e9c4a71332f6d3ad0,cb58cd7d199d31c8320261119c8eca20,delivered,2017-04-07 19:27:31,2017-04-07 19:43:04,2017-04-08 08:44:39,2017-04-18 13:46:56,2017-05-03 00:00:00
6727a4e9eed7135cefc6d0f9de7f88a3,ce9c84a5a9d089aee9b8fa2a5fe5bf77,delivered,2018-07-23 08:06:43,2018-07-23 14:31:35,2018-07-24 08:11:00,2018-07-27 18:58:20,2018-08-06 00:00:00
a14df9fc5ca3766de545916e143acb06,4c64c0731b98ff02f7060fbad0d85c0d,delivered,2018-07-15 14:54:03,2018-07-15 15:10:10,2018-07-17 07:02:00,2018-07-23 17:11:48,2018-07-30 00:00:00
d809ddde66fee6223df16b11231491f9,ec512aec44574fceef73903803b3b382,delivered,2017-01-07 17:20:56,2017-01-07 17:30:21,2017-01-12 10:17:41,2017-01-25 10:14:08,2017-02-17 00:00:00
df5c6aca62db71fbe451c0408bde2817,0db3d540da7eb431e5c5969fca57ca07,delivered,2018-05-31 11:58:13,2018-05-31 12:14:45,2018-06-04 10:57:00,2018-06-12 19:41:28,2018-07-19 00:00:00
9b087af1d905d8987ae126797c9d15b1,3ac536aa3b70068437132144e3a1e1ea,delivered,2018-08-01 13:47:04,2018-08-01 14:04:26,2018-08-01 13:31:00,2018-08-08 13:35:29,2018-08-15 00:00:00
194c72d466120c8e1241d610c72cc5e9,4b363e6fce789d1f4e9b86c41fb88c5b,delivered,2018-02-06 13:25:41,2018-02-08 07:35:56,2018-02-09 00:42:51,2018-02-26 19:39:07,2018-03-14 00:00:00
abb76549f54fa02e04e1d3da5e8f3cce,84f8e654b54b0c3a65c2ff7f08ac14e1,delivered,2017-11-07 11:34:11,2017-11-09 04:31:05,2017-11-09 16:22:04,2017-11-14 23:03:35,2017-12-06 00:00:00
8f56d95ba4712b40163a057ba5ab89ac,0c5acfd4c2e4abe79d500e8340cf81da,delivered,2017-12-01 19:50:54,2017-12-01 20:09:32,2017-12-04 20:00:07,2017-12-12 18:52:49,2018-01-02 00:00:00
ee3e4667c7774f7a6b61e1990ec78cf4,ad21195ebbb59e7ee06a5f4a769037c2,delivered,2018-01-09 15:31:14,2018-01-09 16:32:35,2018-01-11 22:10:46,2018-01-12 21:56:11,2018-01-26 00:00:00
dee78f5da82e27d7d397d61769012fe9,4823dd520ba3df9205403d2d51e241d0,delivered,2018-02-13 18:52:50,2018-02-13 19:10:33,2018-02-15 16:47:53,2018-02-21 22:45:11,2018-03-06 00:00:00
4cfc21861f949b1bb4f23340193a2138,882d74a40dd3c00c4bf5e3b6ba55798e,delivered,2018-05-04 10:59:29,2018-05-05 02:35:11,2018-05-10 15:40:00,2018-06-04 18:33:59,2018-06-04 00:00:00
41159ff064a2cebfc663d0eda2a35d32,b5046b474af449caec29ccf426c8fb73,delivered,2018-07-05 14:24:57,2018-07-07 04:48:32,2018-07-11 13:54:00,2018-07-23 21:42:08,2018-08-03 00:00:00
148946b469e7c2af2231c7c2ba0c5681,475a8fb3ecf9ce05d2ee1b6944d1a04e,delivered,2017-07-06 14:42:13,2017-07-06 14:55:24,2017-07-11 14:06:31,2017-07-14 16:54:02,2017-08-01 00:00:00
e7d99cde4408565cb8aa944a642c61bd,0d82d1ebd453d1f27f89f3999edda575,delivered,2018-02-13 19:05:47,2018-02-14 10:27:16,2018-02-15 00:52:45,2018-02-28 21:13:42,2018-03-07 00:00:00
bfb7ce007bc3f08b946a9c620bbf344e,af77f7950abbc218e7256a09728e3486,delivered,2017-07-13 14:07:48,2017-07-14 14:15:12,2017-07-20 18:34:59,2017-07-26 18:59:48,2017-08-07 00:00:00
9afbd107ffa1b363cbdc3e81895dbdbb,0c049e412a34041312b948a94570d51c,delivered,2017-09-15 12:14:09,2017-09-15 12:35:08,2017-09-15 20:02:44,2017-09-21 19:37:58,2017-10-03 00:00:00
a9f6ce91a31d7e8dc4af0d3c847a5639,53bdf757344da65bdfff7e0b2b23a020,delivered,2018-02-06 12:28:51,2018-02-06 12:52:03,2018-02-06 20:25:48,2018-02-16 00:59:58,2018-03-06 00:00:00
f036b00e17fcaef60868e806043a66d3,1c960186a40f56265429edb6f3f60407,delivered,2018-02-26 12:39:17,2018-02-26 12:50:29,2018-02-27 18:42:53,2018-03-15 01:18:24,2018-03-28 00:00:00
653fb84a9e7359c05777a5332a48a876,f8ccd744c489a7cf8929be838c81c635,delivered,2017-07-21 06:06:25,2017-07-25 03:43:51,2017-07-26 10:32:28,2017-07-31 18:45:37,2017-08-14 00:00:00
3ffa506c19577dce30f9dbce07028c38,42990531f1c563abd40f0a87b783c0c1,delivered,2018-08-15 21:09:19,2018-08-15 21:23:53,2018-08-17 14:36:00,2018-08-22 21:32:02,2018-08-31 00:00:00
0f016423033058b7bef153a01ff9100b,3ace70c2a53c63bdd0f8b12c02b1e4d6,delivered,2018-02-24 09:02:10,2018-02-24 09:15:27,2018-02-28 23:13:20,2018-05-03 11:46:32,2018-03-26 00:00:00
aa1a6dd9036736db780b2cd007f68a52,0d443e5f5c30261d76551bd8f689a8a7,delivered,2017-12-13 10:20:03,2017-12-13 10:30:34,2017-12-14 23:33:22,2018-01-03 15:39:00,2018-01-08 00:00:00
aa0bc25a48a3d53cc009df13ed116b23,629abd181c1d9ef4bb09740b75ad1cbc,delivered,2018-03-19 09:32:37,2018-03-19 10:07:24,2018-03-19 21:06:00,2018-03-29 18:23:06,2018-03-29 00:00:00
8f6467bcaef44e076b48a04fa38557f3,94ac0b7d1d98d01b218caf186fb00d1a,delivered,2017-10-02 15:27:18,2017-10-02 15:35:23,2017-10-03 18:23:24,2017-10-07 16:15:45,2017-10-24 00:00:00
adf684f287283640cb375a2e8ada8c82,738ebe48e12040500665dd143aa28cdc,delivered,2017-01-31 23:18:22,2017-01-31 23:30:12,2017-02-03 16:04:04,2017-02-16 11:49:01,2017-03-09 00:00:00
8b69e25aaf296391c63e1158984ed9ce,d6a0262aa7ea8989db06e29f944eee82,delivered,2017-11-11 11:48:16,2017-11-11 12:06:43,2017-11-13 15:22:02,2017-11-21 15:06:36,2017-12-08 00:00:00
10b6352081cd9c4b594e4be0c491ee62,863b6381550660b774a6f43d857d2b0f,delivered,2017-01-24 11:16:26,2017-01-24 11:25:20,2017-01-27 10:14:38,2017-02-02 13:34:19,2017-03-01 00:00:00
f3730b23378f3e3415e54360e5a7c844,d43e617665b9a99e6e9b0ca80101867c,delivered,2017-11-23 22:55:19,2017-11-23 23:08:24,2017-11-25 17:58:41,2017-11-29 20:42:40,2017-12-07 00:00:00
1749aa0c3e963525049e36964941cee5,517a6168cf0a6fd2b59beece3b70b9dc,delivered,2018-01-26 20:29:27,2018-01-26 20:37:25,2018-01-30 19:53:47,2018-02-22 21:46:51,2018-02-21 00:00:00
3312588178a16638759fca54495ef50d,08b0db04ac8d73532750572156241d88,delivered,2017-01-16 18:36:49,2017-01-16 18:50:16,2017-01-18 15:49:05,2017-01-25 13:58:39,2017-02-28 00:00:00
0db053a048333680c09114ac4f231a79,483bee82533502236b68f79d985e327c,delivered,2018-02-26 19:25:21,2018-02-26 19:35:24,2018-03-01 18:22:22,2018-04-18 20:24:31,2018-03-23 00:00:00
61b40f2b303f6b312a3563e508baafb7,4209c2248f1d9e2a244d179a52053ffa,delivered,2018-02-22 08:04:09,2018-02-22 08:40:20,2018-02-23 21:53:02,2018-03-01 02:52:53,2018-03-16 00:00:00
23f99f3d6a5974cd50c00ebb3d6540a1,6bb27f3a855cdd5add35978c61c8fb1b,delivered,2018-08-07 20:49:21,2018-08-07 21:05:12,2018-08-08 15:01:00,2018-08-20 16:56:36,2018-08-24 00:00:00
c087855fe6f303205c09558f7f8103c8,5d0c6c3c37720178553332f2509b2568,delivered,2017-05-19 21:20:54,2017-05-19 21:35:16,2017-05-22 13:20:39,2017-06-01 18:05:18,2017-06-12 00:00:00
bf99c65e08505b49813ebded6969d109,c860a72a0da1a25ed1b3b3f4d2fe7691,delivered,2018-06-22 11:29:13,2018-06-22 11:56:42,2018-06-27 08:39:00,2018-07-03 21:47:04,2018-07-27 00:00:00
d6b1ddf39835687468c4477c1aa9cba0,e9b52538b701f2947aa6fc2f788ab9bc,delivered,2017-04-09 17:50:35,2017-04-11 03:50:21,2017-04-13 16:16:16,2017-04-18 15:28:27,2017-05-02 00:00:00
052b35671e2bdd45aa889c5fa09e2809,29509a171c5d01602fbd7afb4ecbfa06,delivered,2017-12-21 17:21:44,2017-12-21 17:31:08,2017-12-26 17:55:10,2017-12-27 21:32:58,2018-01-11 00:00:00
8a7c3a3a48dbc1c76fb4e7e5844d5584,5f3e50e8dc4c51b4bfafd5f7039a65c9,delivered,2018-07-25 13:00:01,2018-07-25 13:10:17,2018-08-14 14:39:00,2018-08-15 14:57:10,2018-08-16 00:00:00
34ae480fe2cec3fa921d33b72b32572a,696519087c698748e61374ff4f3f2624,delivered,2018-08-17 11:15:25,2018-08-18 02:50:04,2018-08-20 15:54:00,2018-08-27 18:07:35,2018-09-24 00:00:00
931eb9b18a6471d1f635ff15fcbde0ca,0574cae13bbc7aa1bf0ea2f16ebc138f,delivered,2018-05-16 11:50:30,2018-05-16 12:13:46,2018-05-21 08:52:00,2018-05-22 17:52:21,2018-06-04 00:00:00
67e2b633b65efc08fed5fb68e325761b,bbeef4c749841c05d99c16fbc63a89ea,delivered,2018-08-12 23:05:02,2018-08-13 23:04:10,2018-08-16 13:00:00,2018-08-23 23:32:43,2018-08-30 00:00:00
91c52e15672343c61768b4d10597eea8,56d6226f23b849ac14f6386041dc492e,delivered,2017-01-29 18:35:23,2017-01-29 19:31:06,2017-02-02 13:56:33,2017-02-08 11:32:48,2017-03-17 00:00:00
d8711cd641288f4e2e1a84dc3c6ade21,2136055ed9bb96ae2c2a47e727f791ae,delivered,2017-07-25 16:39:25,2017-07-25 16:50:19,2017-07-28 20:39:45,2017-07-31 20:32:58,2017-08-09 00:00:00
c456339d894d329ad45d39e3d6796b90,7fb62e47282b83f023cf1fef8d8309c9,delivered,2017-10-17 21:50:00,2017-10-17 22:05:18,2017-10-18 22:03:58,2017-10-19 11:57:46,2017-10-27 00:00:00
b00122d54463704c33f4768470c6db03,0cd43fdae479c385b043dcbe71f99bbf,delivered,2018-01-03 19:00:56,2018-01-04 16:50:29,2018-01-05 22:58:09,2018-01-16 01:22:16,2018-02-01 00:00:00
6e68d4f670783e41ced4e82d14debce9,6d4771e7b12516d2f6b98a6efcd88fc7,delivered,2017-01-31 17:15:33,2017-02-02 17:10:21,2017-02-06 09:38:07,2017-02-10 14:53:49,2017-03-03 00:00:00
9f451cb2b129195fb4006bfe9f9882ee,871055bd7d5ce8c492d02ad3ed010793,delivered,2018-02-13 00:19:51,2018-02-15 03:47:36,2018-02-15 22:05:14,2018-02-23 23:14:45,2018-03-09 00:00:00
3d7bbb0855485cbe41eca68eb774caeb,4232d226aaa704e6fbeba6ab06ca578e,delivered,2018-06-16 18:23:13,2018-06-16 18:37:24,2018-06-18 14:35:00,2018-06-25 17:31:21,2018-07-13 00:00:00
e6f4552718815a4804aec218dce78af3,6ebcc946fecf3e62b0af4168f99a5e9c,delivered,2018-08-03 10:00:14,2018-08-04 04:10:30,2018-08-04 09:11:00,2018-08-07 14:16:34,2018-08-13 00:00:00
7c2ee08449e6b8b55158e518778dbe83,58456fe345a47eddb73e11a8c91a1b69,delivered,2017-06-12 17:14:01,2017-06-12 17:25:22,2017-06-13 14:43:51,2017-06-14 15:17:00,2017-06-30 00:00:00
09d557bf440b6c3b40cacfbb24fd5e28,c95fd5ec9cb15e99cbd4b8a9ff814ff6,delivered,2017-01-11 20:12:38,2017-01-11 20:25:06,2017-01-12 10:07:12,2017-01-19 16:32:01,2017-02-27 00:00:00
a57ec1ab15e32bbd96dc388716a9193d,f74078b8c7665e05f5192f8c7bd95046,delivered,2018-07-17 20:04:35,2018-07-17 20:15:12,2018-07-18 10:09:00,2018-07-24 17:21:23,2018-08-10 00:00:00
6912f9577b4156d72ee607f78328ed11,9c2203adbf4d1a125282d868ee0df322,delivered,2018-08-26 19:39:08,2018-08-26 19:50:14,2018-08-27 13:34:00,2018-08-28 20:34:32,2018-08-30 00:00:00
eed6f74a190f23b5a8ac54a8b86aa79d,1c9d47c53485b0745f9b85d21a13581d,delivered,2017-10-12 12:08:21,2017-10-12 12:26:33,2017-10-17 19:37:52,2017-10-27 18:53:47,2017-10-31 00:00:00
71ee60584962dede5dd9685e8bf397f0,b1a053d99f314f3641d2d09f356b5701,delivered,2018-01-26 20:17:07,2018-01-26 20:37:19,2018-01-29 13:29:48,2018-02-01 01:22:17,2018-02-14 00:00:00
6fa1dd5611d4b380144fbe44fa788ad9,e3f70a618d0f9b0d7c21d43b5abc463f,delivered,2017-12-01 13:29:07,2017-12-02 02:38:05,2017-12-05 01:06:51,2017-12-12 23:37:41,2018-01-05 00:00:00
28e7148abde825a20fa617db02f92c99,89a4039536234dda76270ebb007d3d6b,delivered,2018-05-13 20:23:19,2018-05-13 21:35:21,2018-05-14 14:57:00,2018-05-16 01:22:39,2018-05-22 00:00:00
810a275a39d5f6934c225713d5aa9568,8e45de2e73431d2fb731feb8112bd110,delivered,2017-12-07 09:21:27,2017-12-07 09:34:34,2017-12-11 22:26:47,2017-12-14 16:07:09,2017-12-26 00:00:00
5260625f881ed6e315cd3eb3f4bc2d42,7296759d3f62aaa038c223494740137c,delivered,2017-04-07 12:03:36,2017-04-07 13:06:05,2017-04-13 12:33:05,2017-04-19 06:34:27,2017-05-19 00:00:00
49bbb428c234dcf31c4d66d4e8e1c04c,4c36169fa0fb2131640c936269b87ea5,delivered,2018-05-01 13:31:21,2018-05-01 13:50:38,2018-05-02 13:39:00,2018-05-05 16:08:41,2018-05-14 00:00:00
c1bb430ee85802d59d07d0f769d32e2f,24eba626a3ecd25108018ea7b111e766,delivered,2018-05-23 10:49:50,2018-05-23 11:18:41,2018-05-24 11:42:00,2018-06-04 14:39:01,2018-06-21 00:00:00
ce5a9de9a8a2c2a47c627c3615f90700,ee2e42a5fcbe3dbf6fce1d07639c8121,delivered,2018-05-29 21:08:28,2018-05-29 21:35:04,2018-05-30 12:05:00,2018-06-05 18:41:39,2018-07-05 00:00:00
58f999d3fc97ccaa6ce17d0488658cb5,9a4df08b3ba855822a7d5e8c8a4c4f9f,delivered,2018-06-14 11:33:06,2018-06-14 11:59:39,2018-06-15 12:03:00,2018-06-22 17:39:51,2018-07-13 00:00:00
6484880197398c11ca3f6a7709f60aad,9bca12f2eb7f971fea59d3dc857f81a5,delivered,2017-03-22 10:57:31,2017-03-22 10:57:31,2017-03-23 08:42:40,2017-04-04 12:38:16,2017-04-19 00:00:00
56de333dae82ab3c1d1d123e55d882fc,c5e4bf46280130708fbd6190c1b50cf6,delivered,2018-05-11 21:01:04,2018-05-11 21:11:01,2018-05-15 09:08:00,2018-05-18 23:28:52,2018-05-30 00:00:00
2d48e0823cd1b60fcd0653613d712e27,0a0cb67a965b9c7e35f5595053b79bd3,delivered,2017-12-01 14:16:47,2017-12-01 14:39:00,2017-12-04 20:13:35,2017-12-05 18:41:29,2017-12-19 00:00:00
7b8c32f57706909aaebed84fe68d191f,4f7d09d7800186530a64236919693655,delivered,2017-07-11 17:41:16,2017-07-11 17:55:26,2017-07-18 20:05:34,2017-07-24 19:07:34,2017-07-31 00:00:00
cd5be8f92135682a584bca7d11218aad,8a7636a8f5d5c27a5cb9aa255586a322,delivered,2017-11-25 17:46:11,2017-11-25 17:58:23,2017-11-28 18:10:11,2017-12-16 18:19:56,2017-12-26 00:00:00
494df7e03a951e947ea15c177503ef84,0bceac9cc152b61d82f0956d301a63d1,delivered,2017-05-28 14:36:08,2017-05-28 14:45:16,2017-05-29 20:57:49,2017-05-30 14:52:20,2017-06-09 00:00:00
303deafb916b70339ff5c11be8039888,6c1521328c187bc1606678a7dcfa955f,delivered,2017-11-25 11:51:25,2017-11-25 12:12:56,2017-11-28 20:33:41,2017-12-11 13:33:59,2017-12-20 00:00:00
2f972348117659ed047953f60257c3cd,f3fb0bc387b5a0742130f65abeecb5a7,delivered,2017-09-11 22:03:59,2017-09-11 22:15:13,2017-09-13 21:59:42,2017-09-19 20:39:52,2017-09-28 00:00:00
cfd5e54c14f22b62683cea7ed91caa24,553e55d7745de3a3f32d8d30914a3212,delivered,2017-01-31 17:36:56,2017-01-31 17:50:11,2017-02-02 10:52:36,2017-03-15 13:11:53,2017-03-09 00:00:00
7916e8283be68b0f8c475ec68cf0f333,00e4dd8d5ecaa00de8c6671679b58045,delivered,2018-07-03 10:52:13,2018-07-05 16:26:49,2018-07-05 14:13:00,2018-07-13 15:12:50,2018-07-27 00:00:00
414c2d0aa3ca7ba2ded1e645b3dc42d8,66e959a44387b5dfdd7e743181715998,delivered,2018-02-28 21:58:05,2018-02-28 22:30:57,2018-03-02 01:15:10,2018-03-10 14:12:17,2018-03-19 00:00:00
e699db09ff2550edf641974c32caab55,1b2ab6eda1946a6ff386b1ae51431344,delivered,2017-11-24 10:41:43,2017-11-24 12:18:26,2017-12-08 16:46:58,2017-12-13 20:57:14,2017-12-15 00:00:00
4576ccc69bb4a9402048a8672467675b,d51a769f71cfbad7bed52a8e4b3d1ceb,delivered,2017-11-27 08:18:47,2017-11-27 08:36:53,2017-11-30 22:44:51,2017-12-03 15:33:25,2017-12-12 00:00:00
28f6e619a89b10d9c70bc35eb43adca1,771599593e37a3e2f6b20cbfd31bf90e,delivered,2018-08-18 21:12:42,2018-08-18 21:29:41,2018-08-21 13:52:00,2018-08-23 15:42:01,2018-09-04 00:00:00
f5e82fd73a7ac75d9b2d34bcde06ed08,0cc5af9c8d63b5f7db48aa4e0085d256,delivered,2018-03-08 16:13:50,2018-03-08 16:55:48,2018-03-15 23:28:41,2018-03-19 14:27:38,2018-03-21 00:00:00
e6b945a54e2461068b09cdc3d465304d,0adbffeeef81b01449777e0ac65623bc,delivered,2018-05-08 22:49:39,2018-05-08 23:11:41,2018-05-30 13:57:00,2018-06-06 22:11:16,2018-06-25 00:00:00
897ef7424df8edd3139511b631ae8e94,d7109f11469a12c911531a1d40e078ed,delivered,2017-09-14 09:51:02,2017-09-16 02:55:45,2017-09-18 18:42:10,2017-09-26 17:05:39,2017-10-13 00:00:00
256aeafecb4d20915af4655d87085173,ff68e8842edcab65d1f8de4dfe4236ed,delivered,2018-07-06 23:38:02,2018-07-07 10:15:17,2018-07-09 15:12:00,2018-07-12 19:48:30,2018-07-25 00:00:00
88aa3c3fb095aabfed68ad9cfe82c151,7ae76f3a7ec39dfacbc944e1aea6fdd3,delivered,2018-03-27 18:06:07,2018-03-27 18:15:19,2018-03-29 01:04:04,2018-04-13 21:41:42,2018-04-09 00:00:00
b28d5be82c0088c66d57a28686db4e39,e2f6148811e74952ae6014df0032018f,delivered,2018-01-31 14:00:34,2018-01-31 14:15:20,2018-02-02 00:22:55,2018-02-15 23:48:22,2018-02-23 00:00:00
eabc20c259ef6e04089307feb92aa0fb,65e65a6d8fd1db7166ba4811d3c5457c,delivered,2018-07-05 21:39:13,2018-07-06 21:30:54,2018-07-10 14:49:00,2018-07-12 15:34:37,2018-07-24 00:00:00
9d57e7a9c3dae94772187f73e97d9854,7ebbd71d486f47070362e2e9be10898b,delivered,2017-01-26 13:51:54,2017-01-26 14:02:11,2017-01-27 08:43:07,2017-02-02 07:29:05,2017-03-08 00:00:00
36e694cf4cbc2a4803200c35e84abdc4,fd826e7cf63160e536e0908c76c3f441,delivered,2018-02-19 14:38:35,2018-02-19 14:50:37,2018-02-20 00:03:39,2018-02-20 16:25:51,2018-03-05 00:00:00
1c366a6fab2801f8b19036b3fc66ef17,71021b16c54b62203d60e527aafc7095,delivered,2017-10-02 22:11:10,2017-10-02 22:28:16,2017-10-03 15:08:02,2017-10-10 11:54:13,2017-10-25 00:00:00
0372d2e3d0ac2600aa8e08e6c46cb7dc,cf9d02b5881ac8b8c6c2c5d4be462589,delivered,2017-10-02 12:47:27,2017-10-02 13:24:27,2017-10-03 17:25:54,2017-10-06 18:42:10,2017-10-27 00:00:00
deb805b3a0cb1a415c66ddda0f92e0a0,a0ff04ef67911eae8a588690b2149379,delivered,2018-03-02 16:37:13,2018-03-02 16:50:34,2018-03-06 01:08:25,2018-03-20 22:03:52,2018-03-20 00:00:00
fdda37c607e545cc35b20ab1eb1a057a,1d1c736115642f774623a24b4253bfdc,delivered,2018-05-10 22:08:11,2018-05-10 22:31:06,2018-05-11 13:41:00,2018-05-23 19:31:52,2018-06-01 00:00:00
0f884853f408247bc673050f33f2c5e5,652401990964326fac92dbdf8ebd673a,delivered,2017-08-11 14:40:12,2017-08-11 14:55:14,2017-08-14 19:53:40,2017-08-21 20:36:23,2017-09-04 00:00:00
0c162a9eb881c1a8a2e5bcec41cd2cfd,0a431c57145b34aa4645a7c3b85bb149,delivered,2018-06-16 20:52:46,2018-06-16 21:16:50,2018-06-19 09:59:00,2018-06-25 22:26:48,2018-07-31 00:00:00
1962f977f7b7b5eb73a3c2c39bbc93b5,a154f40a53dbfc81340f0834f035e89e,delivered,2017-01-26 16:28:04,2017-01-27 10:41:55,2017-01-27 16:30:24,2017-01-31 07:05:00,2017-03-02 00:00:00
9d525e537711d24dba959b750dd6fbbc,4bcfea5b436d2fce8a78497c515a56e4,delivered,2018-07-23 10:51:17,2018-07-23 13:24:29,2018-07-31 14:27:00,2018-08-07 18:33:02,2018-08-06 00:00:00
da4b750c427bc88754c6c019045f7536,3acc9474e20338145d7a9e31318152ea,delivered,2018-05-22 09:07:01,2018-05-23 01:18:05,2018-05-23 11:29:00,2018-06-06 20:58:28,2018-06-08 00:00:00
7a18a504c1a4b32d883e68de2e1a7db0,e6bee29442c761ff0dfb9a4414922a5c,delivered,2017-01-05 12:09:08,2017-01-07 03:44:08,2017-01-11 15:35:53,2017-01-16 15:43:29,2017-02-13 00:00:00
6b092965cc5bcd955107ed81c1acd489,303020d38fd6cf2ffae75ad54e1b7a8b,delivered,2018-07-20 10:39:19,2018-07-20 10:50:16,2018-07-20 13:19:00,2018-07-24 17:59:39,2018-08-03 00:00:00
6800d99c79f85a09a82645ff194ba86e,c04d524b349a3ece930bf77e623cdbfd,delivered,2018-06-27 17:56:47,2018-06-27 18:12:49,2018-06-28 14:03:00,2018-07-03 17:18:48,2018-07-19 00:00:00
399775d0638168dfd529422f995fcc41,532719903d588d324f360c02d3b1706f,delivered,2017-01-29 14:57:59,2017-01-31 04:35:34,2017-02-01 12:44:17,2017-02-08 15:32:40,2017-03-28 00:00:00
db7d019ce87ceb1539bd37353ab408ba,bd2c13f9aff19c6adfe232373946e6ea,delivered,2017-01-26 20:55:09,2017-01-26 21:05:20,2017-01-30 13:59:59,2017-02-07 08:12:06,2017-03-08 00:00:00
5a34dfccd6fb223c870ad34652d64274,e9353d11c4dfb289a1ecb1ebf502c3c3,delivered,2018-02-14 20:44:25,2018-02-16 02:07:25,2018-02-17 15:38:53,2018-04-24 14:17:29,2018-03-06 00:00:00
27d4565688530c96555c05e21f6740c1,33297d2af8f199cd9cc87abb71a3b8a6,delivered,2018-07-01 12:02:17,2018-07-01 12:15:13,2018-07-02 22:47:00,2018-07-04 21:23:37,2018-07-19 00:00:00
7e54f2e2af1f04c407423998a9812c73,f87e7eafa193599180f8b7006aa01e51,delivered,2018-02-23 11:53:38,2018-02-23 12:10:30,2018-02-24 00:08:55,2018-03-04 15:33:46,2018-03-15 00:00:00
38303a6a61c69a067203b03e3e839e3e,bc4426e195e7702bf83343db924fdffa,delivered,2018-01-20 22:53:31,2018-01-20 23:20:13,2018-01-23 00:24:37,2018-01-26 14:22:09,2018-02-14 00:00:00
9c5e0415bc4c4c089aa772c9387e0f8e,62dee8b517273bba680eb604ffbb7726,delivered,2018-05-16 10:40:30,2018-05-16 10:54:21,2018-05-17 15:06:00,2018-05-22 02:22:50,2018-06-05 00:00:00
f6b066fe810a20c879b7a4aa8ffd30af,a01b1970efe8b573e00c01cf5ef8b758,delivered,2017-05-21 19:59:32,2017-05-21 20:10:20,2017-05-22 13:47:07,2017-05-24 15:56:57,2017-06-09 00:00:00
991822bb734dbc3bbda5554397c3d957,f55791b5a2b3a4f027ad2523dbdf7b2f,delivered,2018-06-21 22:14:25,2018-06-21 22:38:24,2018-06-22 14:08:00,2018-06-29 15:22:57,2018-07-18 00:00:00
fa1ad0a29c6a88101f0eb2e1504eb9ba,ee999a46c24288f09a34987a6886ca1e,delivered,2017-09-18 13:48:16,2017-09-18 14:04:52,2017-09-19 20:35:43,2017-09-25 22:18:34,2017-10-09 00:00:00
f829f185f0ec92a117ee3d8c9e9ed19b,12658d23a028a4fd61c6ed1baddf98ad,delivered,2018-04-06 13:51:26,2018-04-06 14:10:22,2018-04-07 01:27:44,2018-04-09 16:32:55,2018-04-18 00:00:00
cde3a38426f2025992e76394bfed732c,15ea74654519544cdcbd136566f47a8e,delivered,2017-10-16 15:04:24,2017-10-17 04:14:15,2017-10-20 22:15:29,2017-10-31 17:46:07,2017-11-10 00:00:00
86e15c44520932e049ca96660a60b776,13c2dbc76e00f0ef236e19d51354e90a,delivered,2018-06-01 21:24:10,2018-06-01 21:35:12,2018-06-04 15:30:00,2018-06-20 23:34:43,2018-07-27 00:00:00
bd61cca18344a303e8e6bef9861d64c5,640a26640208ad6b8098bca916463a8b,delivered,2018-08-02 12:05:29,2018-08-03 02:50:32,2018-08-07 14:22:00,2018-08-13 21:21:24,2018-08-21 00:00:00
9b2e5e7107f9b0d28873782803e01ecd,f528cd2e64c47c4d65c1355294c43323,delivered,2017-01-17 20:20:10,2017-01-17 20:32:51,2017-01-18 08:48:04,2017-01-26 06:15:39,2017-03-06 00:00:00
583778f2a1b6b016b054423277086598,e38c25fd0a93092fa341755e65cd3631,delivered,2017-12-30 18:24:49,2017-12-30 18:46:39,2018-01-05 22:11:03,2018-01-28 09:10:06,2018-01-31 00:00:00
d6912f804ef9076f6172f0eee4207749,1d6a944bceeba3cdb4ad7a1fe2938fd4,delivered,2018-04-15 03:35:34,2018-04-16 08:51:10,2018-04-16 21:12:17,2018-04-23 11:07:31,2018-05-16 00:00:00
589eac637e68da58add10ee5e6710bac,8bad98b4cfc0bec348b202ea08123680,delivered,2018-01-12 10:59:33,2018-01-13 04:54:59,2018-01-15 23:12:54,2018-01-24 00:12:33,2018-02-06 00:00:00
35837feff69c830a990c5ecae625bab5,ea4b4e3e3f339a13d491b41ded5bf3ef,delivered,2017-02-08 16:49:29,2017-02-08 17:03:03,2017-02-13 08:49:28,2017-02-15 09:38:01,2017-03-21 00:00:00
cf4b34a6cd499c3d352d90cee37795ef,17be158b549a978345bc5fdc895815cd,delivered,2018-01-07 15:05:52,2018-01-07 15:14:19,2018-01-10 19:23:21,2018-01-24 17:38:50,2018-02-07 00:00:00
2bac4f3e8f31c3174e87367649517359,98f40e5cd4e7f5ff5d50b78baa32bece,delivered,2017-09-11 15:59:22,2017-09-11 16:43:58,2017-09-14 13:57:51,2017-09-19 21:42:42,2017-10-02 00:00:00
33ec97b423d769023dbd71f138aca94a,728b0d27ba5108af500fed741b7be449,delivered,2017-10-30 21:53:24,2017-10-30 22:31:44,2017-11-01 16:58:05,2017-11-08 16:14:03,2017-11-16 00:00:00
d38cfff41619a58ae9fb4bb3be5cdfa6,17eb76b7c89a006386dc854560588172,delivered,2017-06-06 21:24:23,2017-06-06 21:35:17,2017-06-08 16:32:34,2017-08-11 19:25:55,2017-07-04 00:00:00
