customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
e4810f3375c0f016838e715c1b7a0339,2a6199c92b3235e85ed80e9a7c6848d3,79290,bonito,MS
46d53525c7c06a217335907695daae66,5884f473dc49754fcd3ae19b17466d59,80240,curitiba,PR
e74a6338773e24b2e8a94d82cab4ea45,ef017455ae2472c9e8779ddeb0df4d6a,25515,sao joao de meriti,RJ
8ba8dede2ae41568b572c86c79f3a5bd,c7c552ba8ac0a78286b626557a7fd306,13486,limeira,SP
eabc0ac2cf33061b6a498f226194cf8b,195a7a1cdeebc3849c6196079a1ad59f,03318,sao paulo,SP
ed64dbf702aba15d83a4a85d370780a5,4ffaf81cd07b185497342886d9f0ec2e,89205,joinville,SC
20bac6eec28d792b07e92ddc8fa53b90,4fe31901bad3e8ed986b58db4e12a2e8,22770,rio de janeiro,RJ
b480fdb7cc6b24ef1a4ca5613f495e81,f55adc2add1189f9a49d317405ec2a76,35162,ipatinga,MG
a0984e8d6bd840b4a63a18fb2be49008,aa070601e92391e9e647f20602fd9a1b,28570,itaocara,RJ
7cae09298034fc9fe7723f6336e5e113,153b15eb9fc2752d9617d2411b96f982,75083,anapolis,GO
c860a72a0da1a25ed1b3b3f4d2fe7691,e9e06a3f61cfc6be643914629535b519,89223,joinville,SC
2e0339ff984d6f41f11dfdbc7c93dcda,fc54c2c09aee36da48881e5bf37ef795,47520,ibotirama,BA
c8dbf8c6c3026ee3158b95c9baefa58e,dab6f017f0e803977c7f5c61372c3bb8,04304,sao paulo,SP
a4fe94a051d268fbbe8e4ca932ebc460,b4b88e47a9a425f0652ec4d2b6502fee,09980,diadema,SP
057e4c89062122b06e32f9e0177fdb4c,dfb1cbcb4cf90f6ac411e0d59921116e,39718,nacip raydan,MG
57c0ca1180ca7cc6d077b34a91cc685e,a638973b93de612bf38218b2e8636eb8,13564,sao carlos,SP
85074ebbf507a1d5e46df973cc4c05a2,942a5e1f3f7b206e11354f6d84121a3e,35790,curvelo,MG
02a0567ef769f63b6e340fcb6eb6b618,f64ec6d8dd29940264cd0bbb5ecade8a,25665,petropolis,RJ
bf10e50eb561c7452408cd5bd57216aa,7c5cd64106c9160122fd28b026cec28b,05687,sao paulo,SP
3b1a260815b673185573bec5daed5853,01d1444a9676bab441621b52773035e9,29060,vitoria,ES
a5cd42f5d1eecbf955de47ff1245b5d6,4910006053f92928b62910d568d4ad1e,05580,sao paulo,SP
97e8e95e37c4ac254684884d50ebfa0e,100f480d33281b45b97c07395968e56c,29200,guarapari,ES
cf21fc5ce008e8d35e01caeb0ef028da,0fd77103b2734193d2bbb936e774418b,07438,aruja,SP
d88ce61774a12cc1525c4679797dc2be,81de0b5d3753b115f251fe476f3afc9f,05713,sao paulo,SP
de7123a14192ec3066359926049b0f28,dd23bb62a5c9ad13651fb6281a15b3bb,37925,piumhi,MG
254a99b66d18dc590fb0b5e226382afb,9b97ef812444a46c3eb4d21ade18bd94,36010,juiz de fora,MG
65b9f936439ccafa20f0d6888a5875d3,04e6136a14d4d23d0b5d79443b94225b,08773,mogi das cruzes,SP
2af13ca2d0e14a998266edf6afa7291d,172a828e0764f11e9b8f3c96072589bf,02402,sao paulo,SP
5569c91b24c912d71c6120524b91b30a,fc247d40bc8d0658c114e60ff4263d09,06462,barueri,SP
9682a05903a210e6e44b0ee88f3e6cf4,7cedb859c8e4969dd05c93f857257df2,39680,capelinha,MG
f449680b54a3012d3a608866fcab9fc4,89f3536023b05cd922e063b99eddef50,45988,teixeira de freitas,BA
7ea865da6505a5ead00679c077371742,4e21d969b86430e1315c6e0f3e01cf7c,07113,guarulhos,SP
a11a96019906d49f5d01edda79022941,7ccbb0145aa630a84998d6584129a96c,78065,cuiaba,MT
812eae943fb8d191851edb5039b93aed,ab58f2fb5f71caac6366303095c0cd41,80060,curitiba,PR
0e0af490d67b53659df4023f40355891,b737080f3fe9b5ed96d127123d62688a,13213,jundiai,SP
f46cd0d55f9a7374df0fc224f138f238,aefe006dfd9a37a3593b54f95ae27386,36037,juiz de fora,MG
0ea7e975722227d74d3df0dae03de8c2,74668e7fa84c15e1164a57cc0b7c4f30,60834,fortaleza,CE
29d768c153dabfc1ecfeb0c1c389727f,b5ccc57b179210bda569df984bdf7df3,57200,penedo,AL
d0f9758f9967e058470f9b0b7f18e1cb,e2948cb31b99c0b3b68368993fecfb8e,12305,jacarei,SP
64951dc059928ade3849eec4adbb689b,9261f1b6e91d365ecd776fbe29d03cd6,30411,belo horizonte,MG
65e65a6d8fd1db7166ba4811d3c5457c,24bae4e0f7e3daa49147b006d8f96af7,15130,mirassol,SP
de7493ac1a6cbcc74e201b2b082fb08c,9ef51cbadb21afdfe1d532d05c6962c4,72130,brasilia,DF
332ea0e2b2e87e9ed11f7aee42cf698f,44e2da016dfb42c8d28e6ee043a812a2,06624,jandira,SP
fba1b16ea69f821d782b597f71ce2fc3,84b73c5705b4ab02fc6556e377ccef05,88890,grao para,SC
36b3d8619300c9c57d92f7a175452db9,d08c29302907086e8fe823369542f3ae,23900,angra dos reis,RJ
71d8b370aaeded50c1c23aee760f79c0,8d83eaf05879f1f71dfb26f7027f1b74,26112,belford roxo,RJ
68afce1222a45541ff5fa4cfabb6cbc7,a190ba94d3b565f0a23a1769a948c65d,24900,marica,RJ
b84c196cabc8cf2fcc056696b4331a3d,0dc3eaf24cf75264162133014bf17419,07600,mairipora,SP
efe8a9fc12246a46b2b6ee7344b9d03b,db81bb2957d6c37e26f1d2436ab13e49,25655,petropolis,RJ
cf97ee37711c253f86497974524d479b,ee93308f8889d7d12be43a9d18bcb405,35720,matozinhos,MG
0a431c57145b34aa4645a7c3b85bb149,e6b62862f16a5a748d0b9ab37670a673,21231,rio de janeiro,RJ
6661e2a6cecf3a60ff9b6e614ebf9926,575f0e44fa21ab93f4cf238c3eccc1bb,41820,salvador,BA
c15b48f4ecdff9e9e4096a33d656341f,d39cd67625ea9cd9b2ef7f9fc8861a83,35931,joao monlevade,MG
ad6c28fc517874a1e80044ecd92f7841,f66a390070ad6d68ecc6c535cdf19faf,37503,itajuba,MG
f84720b872b43060bf682acf0213705e,3d813c6fc035353a9c632760e2d3703a,26450,japeri,RJ
5758df8163a3dbf93ce402c6e0f0c4ec,bd6d9c57e53cfb0a30f623ab2f369d83,08032,sao paulo,SP
7a6ebfb04fcb2e21ced42bbc8794892d,09f0d1b94bfc27a5efabc790ba056f46,25025,duque de caxias,RJ
58c021d7a27ccda0f20f3c1658b0544e,f9cb5dc7e731ae82e0575be2255c14e3,95270,flores da cunha,RS
0b70ffeae43a2bb3a00b1ea07b894e2d,301d3a28e56b52080aa1de9ef5541139,72737,brasilia,DF
e74cccae44bbcbe44359bc665e6caa19,9f41be4770ba8418526ed3773650314c,55818,carpina,PE
79a569c7d0617c27504aee953f5ea4ca,15784120f1ae38b286ae5659b7eacace,80320,curitiba,PR
359d58b88a05cb6227c101f8574c3cc4,e19a91277c833261a709ca05240a09ff,16700,guararapes,SP
33fa216102707aae73b480aeceb71716,ef93dccaa1ae54f91d510a7d5bbc79c3,55750,surubim,PE
0f3e1ba8c59cc73f5957cc74d9e25698,6e461ec96c9aad81128aca921cfe901d,09271,santo andre,SP
ba800c3db2f86dbeddfb9824aa2b35ac,11e95918d6816403858e8314a3503f4c,03333,sao paulo,SP
23e780c22619d49ab6dce5c99f4c45c3,6036881055faefffbf23fbeb6e1545a6,15850,urupes,SP
d0ed961c7140b7f191442b56f46aaf2b,634420a0ea42302205032ed44ac7fccc,27175,pirai,RJ
557f75df416b80d4b2572587202ed6b5,4666aeeab4a5003dce332f601df259e2,98803,santo angelo,RS
de4686899a57f8be675fabc4c73fe80c,cb4c9c8546741b62c47dae1e1e8638fc,13480,limeira,SP
34a0068027874fad3e0d4ff1519e46ee,aac29d117aa9fe4810db795aa5d6f292,90040,porto alegre,RS
6b21a323b942df56524b937b5b063953,31c0ba774c4b6f5ffc6190dad6bd6503,17340,barra bonita,SP
ecd03985c15a896c85a422875492ea22,2fb17d901aaf96439e259ec89ed36d32,35060,governador valadares,MG
6ebcc946fecf3e62b0af4168f99a5e9c,7539138e26d0cb7e38835cc7b00f56a2,35910,santa maria de itabira,MG
4161d3785c2c4c6517a57143ecb0c466,71683fbf22478b08ea6f36050eb0994d,64006,teresina,PI
cc389f4eaa50512f8de37f3109aebaa9,7e7099557d7e8307cac58b3df3768882,75804,jatai,GO
5dd777a48c8124ad7284bf0ae14057e9,d58063e0329c70d19363e6225ca43128,36660,alem paraiba,MG
0b1cbaf9e8123b00a50e3fbd846e10d3,3a65a0b7fc255e67261cca1112bc3c1c,57041,maceio,AL
127e6a719a57d7d8c0e5cb93c5a3d610,dfa10c13bdb22f774fa4a908f6644e87,01409,sao paulo,SP
ad99fc380a7ba9017f035a67c4c36e1c,4815bc7357e665b8b250366b3a808837,90090,porto alegre,RS
13a094bf5c41e311945e058c7a2d8ef8,cdd9ac43ed28dd47c08641f1040ce277,18650,sao manuel,SP
9bca12f2eb7f971fea59d3dc857f81a5,fae87031c4f2631d0115d651abb7c942,97547,alegrete,RS
d0668834f2dd0876e74574b02aaa7af4,ba2ca51c94b0d7c91c6f8f45f5d6cfb5,13178,sumare,SP
537cb44dbff1ab7529ad8d5a4e4f3870,de163ee2f500f1e26d0415a1f7dbff69,30150,belo horizonte,MG
120c8df146de37740fbd8d7dee9c0137,889fc057c77157659bdef1206d47d08c,40335,salvador,BA
7582437bba4cf37d2cad8d01a138504f,839a6a8d2ca0b2ca53770c3b8b0ed8dd,05350,sao paulo,SP
bc84a275a23f602e572ab923a8156c4b,1a443bad32a8be155fa04969493a3bd4,06330,carapicuiba,SP
ffe51ba924ffabbb6e1ec2c92e582851,7b5e2c3263123b70cb9961f8aa7f0388,05527,sao paulo,SP
42e0649143d64f64e6d2ce5ce06e8aca,10df6064a881e4d81b287e37f0b216b3,23065,rio de janeiro,RJ
3fb83e207757e8f15ff70d937c86929b,334deb4a736eacb94c6305e4e8278d54,38735,cruzeiro da fortaleza,MG
2c05e0fab14a8b027ea735e5f68c753c,a23f32bea5b7b72d42da47dd84064251,22630,rio de janeiro,RJ
7e902211ea98633032e5cc41b645f65c,c3c0a8514a602a363d7249d5f1a4b3b6,11714,praia grande,SP
57ae561786f80b4c665519e147319629,35de25c73544f00e8adde226a4d1bdcc,05323,sao paulo,SP
6c73bfa4f394204981e1c9217056e5a6,84a4df77cc69445fb6bae09b56e25a5e,70239,brasilia,DF
b5f1ba3e1e06b34bc5e7ad608a7e3b3c,b90f9e6dde6fbc67e66b39880bc8f583,15440,nova granada,SP
a892d89a8126134ea70ec78d0a0f502d,58fc225498803fb46cd5555de70220b0,18230,sao miguel arcanjo,SP
e3f70a618d0f9b0d7c21d43b5abc463f,f4e5cb6321ff7e6acaf8eb6dc0bc3580,13253,itatiba,SP
e7a055b4b4b6a31ca43d235c54d87897,8810ba9ddbf9f21e12e7ddac3ce887da,89500,cacador,SC
87084f6cae9abc94b7fe9ada355137af,5e093be86aa4039c6d9eaa146d54c64d,72220,brasilia,DF
63b964e79dee32a3587651701a2b8dbf,85963fd37bfd387aa6d915d8a1065486,12940,atibaia,SP
ca345cb1e12c873647c273a2a7985f92,0ee0424f2f4840a282623b8eae4ccaa3,30360,belo horizonte,MG
9a4df08b3ba855822a7d5e8c8a4c4f9f,3a74b8f2bb21642f3d1a27e612ce0856,35588,arcos,MG
498127813f503833772f017673c2942e,d15d612a2a2f4499c1fdfbc7b3b02476,01416,sao paulo,SP
7c852d7bbf1b4c00b69926f3b380e288,65ab3020e6a929e4e9a4b61e643da832,98175,jari,RS
3327920ff65dadcbfc7f2a44a772c2f2,1fe85e555c98c51d647d78ec86593c60,07270,guarulhos,SP
3a03bf7cb204cf7573e6e88b6ff92c1e,a8f8322acce094f1b97d463b74ae94c3,01433,sao paulo,SP
fdb36c22d41b103254e36859f1ed9b17,fb4accbcbcd54672a8a8b195d9ff0ec8,64820,itaueira,PI
e9042972821553d66af10bb64fffd0fe,558840a2856f4e074a6cff1e954f949f,75180,silvania,GO
666c901345a407213ee5493214b87fc0,4c96fe3f1bd797b86a71953f09b6c72d,85900,toledo,PR
ede9a1daf58d256c0d648ef7e1479010,90b68b6163beccc6f471d64de5258367,28613,nova friburgo,RJ
5a1a3d8af7807e5570135ef3fbd66b5e,a6e56ce065f297714559452de03a2ca6,38300,ituiutaba,MG
fc2c4598b5694563811540d01c98fbf6,88d6f82c6e7cfdc3313f53a6836f3138,89023,blumenau,SC
ea4b4e3e3f339a13d491b41ded5bf3ef,eda69f0a0907da23f1dc89f9d6fe6877,03660,sao paulo,SP
0b9a25915090ecc0db112277977fc2cb,88011e4997978a92a1d851b267f0038d,13405,piracicaba,SP
230b221fa3e4d32fcc7525860fc8069e,61461426c7fae2826a509f4364b244ee,07740,caieiras,SP
b02ecf867fe6e02059318f0496ca67af,cbda48699ce0eddc2bed9c71fab9757a,03729,sao paulo,SP
cd865de179ad020a8cdaf0d6ec45c08f,b1e45bddd6621638cecdf5eb6cce0f92,82130,curitiba,PR
5af78bf1a82a2660d1e3fd78c645f58f,f006d7920bd71c252f61ec355eb50dcb,06712,cotia,SP
926c2d5207d5bd5ad5e003c776ed54fd,e9fef6d991140bdee29d828a7d4e8471,12215,sao jose dos campos,SP
83b52613d1bcd8c6a66b41526405bad6,2e43e031f10de28e557c35ef668f9396,92410,canoas,RS
501e5b016fc09bda702e55fec5be78dd,0f69b4a32db912773a707dcf9659450c,09530,sao caetano do sul,SP
ac221e82c9c26898be3e04caf10ba338,97b31571caebea17fc4d600e3a24cea6,04726,sao paulo,SP
d3a6febf47e02bf9635d6b8e8443092e,995bb1c47d900b47cd32436d8a622593,30380,belo horizonte,MG
b1c2e425a3415a98a88e997b86bf3f67,b91544f0ccc8481c157810c3378b2fac,04843,sao paulo,SP
9e9244c4b7e622b39a13b1824097d976,d9daca2cb55639456d4aae61b298bb91,98995,porto xavier,RS
509466c13cf576e803ed0a1a39cc0792,219129d6ffe3b9ff5364f9978392189c,19053,presidente prudente,SP
6152d0774bbbf74f7140541c0569dafa,12f5d6e1cbf93dafd9dcc19095df0b3d,82200,curitiba,PR
a50e4e7bb24231f021e45bfed188d351,9a7472df8f82e3e8686e98b39052807a,38600,paracatu,MG
2fb25213583070dd575f4d64ceb760d4,43edb5e13058ed02b2828267451ae295,39560,salinas,MG
8c0a910554ce1592ec6402e94e232ab9,ac1025080589ce9b5b2a2c75ccd1d420,05018,sao paulo,SP
9b4f6cff492df6f19b4cd348fd0d0853,b7474898d0dccad79a77bf2b0d23bbab,04822,sao paulo,SP
bb2ca86d2b1f22b960feacd1b1de87f8,2ddd50b61ee4a82b40033feecac1f863,95020,caxias do sul,RS
b685b86521680ad31716dd45765f5e47,d8bfe3bbf611a34f336b242b1b1684a0,63500,iguatu,CE
79e127d6aaa58c519d5282a80e43a84c,34149b6095721ecf9a7f75c89a02e2c4,06620,jandira,SP
f6611745e44d78a6632f02f45c51e734,61235e631ba89f302161d88c5b3e9b44,09310,maua,SP
07b7a2a5a3ebe3920967901fd96c0a5f,34adb50767b04238054ca1f76ceabe58,09688,sao bernardo do campo,SP
05a9e7f2eb9b68b7b7a74696782af52b,09c6a4fcd6627d39d373e22df24b54a8,28070,campos dos goytacazes,RJ
0edb1a9da9bdabaccde9a0551d8a56b7,25d357716ed6a4e965d2c2ca9dfc88bc,03281,sao paulo,SP
148058a31cfe793e8ec06bd886364af8,253f234895915adfbbd6e7f14b41e64a,91755,porto alegre,RS
d178f8dff09cb8ae2398c64c4a32f66d,14b5f641da6b00894b557476e6d05aeb,11045,santos,SP
20570aa103cfe5906c5fd29bad4a31c7,fe3b68fad5c51c31c9f8f4c907cf1826,88037,florianopolis,SC
86c796d4eb109a1f7401bd93f78c494b,ea3ede35015877c1431d30b997773944,50770,recife,PE
8c7953eb37c293e85b08127802daf589,ace3470acecc74a70907233266cc44d3,20040,rio de janeiro,RJ
4d7f34d701f198e39e1c0cd92c3ee12c,430e6e24b7e95282f6e8fb4299a63082,98335,boa vista das missoes,RS
743b67cc7a7606ddba1a6fd675355fed,3e6dec79ecbff2cecc69cb24e1741668,28800,rio bonito,RJ
bb897f462207bcc6d9517184aa0c43c8,6196129bbb35e46fc467b76e272fd298,09121,santo andre,SP
309239af9998f640f8572abd96482709,b9fc2d4c90bdadc7052fabe8353084ed,75709,catalao,GO
093cc8dd94c7aae7b33742a5ff3be232,b2721cd583ed718f04e636e3cbbaabc0,12246,sao jose dos campos,SP
793c582584210cd597c6a7d23af54522,e13a3db531d2a3ccdf7886e75ef8f752,49097,aracaju,SE
483bee82533502236b68f79d985e327c,0aa1a77f5508e70a597bac267939aa02,26083,nova iguacu,RJ
ba852190288fc72ca2cbd7f1f891daca,80d883b596dae7ab1b3adebef1ca8ba3,06263,osasco,SP
4dff08f22a5b8992c54b951f8fbc6885,a79483eae1c5012febd7a93c1adbca21,28680,cachoeiras de macacu,RJ
fe89d4293f6810dcfeffd77a09f0969b,39aa89a6522cd9e2fdc69f5165bde5f5,74935,aparecida de goiania,GO
987e330d74e0482b2926096aa53470f7,81d767ed674c1bf4665e18c0eb0e8e18,60455,fortaleza,CE
367163bdcc25d2ab5b6748c0068e0e32,f702d3ff30b8cf5083af2bf140043067,30421,belo horizonte,MG
644182a0f196539f214b3f8877fb19bd,969df6f6e673e73cac594a693bcf7524,44002,feira de santana,BA
35f26e073ace0e3cd12f259eb5c75fb8,83e75db9c4f88190e300f1a6cca95540,76510,crixas,GO
767e4ba055522e74663c7e2de6630844,16f2c763fb39cef72b929170a8ba7527,82620,curitiba,PR
eee59a7417089496b809841d6e0d41ed,c5752c026096348f9d760b778b250e75,12235,sao jose dos campos,SP
2de73f1de26fc95d24c3f33ba8ed023e,806dc5677f50c4f394407b0f6d820d6b,39650,minas novas,MG
9355c14f322f84c4cb4e0bf6162dd714,b106847a772fb305224a3270f85a06f0,31995,belo horizonte,MG
acb850d4b3d1f49d7c90ba88e74c4c78,6785f9b64fe63d1010b760826d03a8e4,33933,ribeirao das neves,MG
028d32c15ebdd9b9516b7ef159a84f73,583b12b8cc4cdaa757b8b0dbf8a8b32a,38411,uberlandia,MG
e797152fdefa439f05ea2077ec78e2b7,21eed96e79104d31feba790933629e5c,04208,sao paulo,SP
cd2f24505004f52854f50cae51d90f9b,f6311bf66d80ef8e7bb9f95f3bf79a56,05138,sao paulo,SP
e53e1eedc9ebf9fa7a3318c60ece1d25,ff8892f7c26aa0446da53d01b18df463,45972,ibiraja,BA
366ed69223476beea6b38ebc2ea2eadc,8e95d16c392e65af9ff9625417d3ce07,29106,vila velha,ES
f30d0854de694db1793c12eb3e78efe8,eb9c572266aa5f579f393bec9a792639,24425,sao goncalo,RJ
6d9754a16df71866ee34b146153ec9a2,bf47fe81fa046641c00c85d63df7ce58,09560,sao caetano do sul,SP
29c3f22c6edfc47931efa5af1f254fd8,944468e73ac0ec81ddd80c7f0fe4f952,15410,cajobi,SP
428ed8065f1b2eb32338b0ff5f30c8d1,2d9355ab664231a2eecd5dd9890934ec,12935,vargem,SP
3e01f558830af4f3d71c760a6869b0d2,eaafc177ef025ec3e56e5b989df9c081,18208,itapetininga,SP
0492fbcccc19cfdea66d667173ebce63,928c822f6eb7267fe1669503d1a24c89,08390,sao paulo,SP
a8cfc4868a3293b3f56a9da031a35e64,4ece3c23c89ab319574f257763c717a1,44001,feira de santana,BA
550290db9e0772d476e9d9aeea14afa6,3046b0bd43b0ea4bc6d0aec70bc96e9c,30411,belo horizonte,MG
e9b0f3b800151f5ea33a39ec85f01e2d,0b967b2aee0bfd5e38d020413e818886,02178,sao paulo,SP
bb5fc199a7fb4028471dc5325587f0aa,f384b670963f2cf3ff4909da5a5c93e1,05109,sao paulo,SP
e2a1ab008932ae1211651ffb0cffe7ea,b35bbea722303bf6e700f2b67ed6a88e,19906,ourinhos,SP
c16e6733b2b7304db7bc73b930d75c96,dc858be5b0bb881c067192937bf4ff78,06172,osasco,SP
6e9b72d0362c6e0175d0fe1ee39a154d,54de36107560e6089917c04b705c6ba9,36087,juiz de fora,MG
324af05f4849ced7fa7bd242fd8c4900,18cd74276972b2ebffd8031770b114c6,25635,petropolis,RJ
f7444d23b5eb50854ccec43d9ae163a4,dbecdabd53ac1b2f126499233f8bcbbf,40720,salvador,BA
be0e2abfe1e57a99b37f471ba7380aa6,fb3520ada3c1bbc8b1b978ab735370aa,65740,pocao de pedras,MA
228a573acdda157d7d9cf3f40d86f5e4,026928fd79018e3c6b635da82781eb62,89300,mafra,SC
a4ed3677add2e1f5d0429d8822ea340d,7fb211f99a01b4971fd1e07e3a256458,66063,belem,PA
dd4a80c1daa4fc1d5b27af36e5f44f2b,976a39626eb2337ee3258d4ad73f1543,90830,porto alegre,RS
01e0d4fb731e6ee47df3f3f179cc0a0b,9a47f3ac5c51599a24bb848c16ece5f4,05633,sao paulo,SP
c95fd5ec9cb15e99cbd4b8a9ff814ff6,542736940dd0e914178cbc58a979c303,34535,sabara,MG
509efbe31adf8f6409b0fdb484d79208,a4c6daf94bccd97601f8a793df390c50,02166,sao paulo,SP
1004ffe8679b2e76e70417c5224b71ee,9445e4dd2324226ebcb8a09243046a76,86840,faxinal,PR
dd4130b29fd8c3ff279241f7c39f124e,9282de16552dd121cc9c9b47a271ecc6,39700,pecanha,MG
f877c69fd193f8751c04f0fb24bfcdaf,2155332110df74d70f8781ced4fa1ec4,73370,brasilia,DF
9986aa6bfa30747f0b86533756c7b355,c7b18a035ee7a50d919b2ad186f826f8,90010,porto alegre,RS
cd7d7b4d8d652f2a44de11261fb5f749,10ac97e970f479a6fc6be89aaa6cec93,78075,cuiaba,MT
26c382adfdd9057179b948deaa54c2d6,4ce5cc650e13fd7001aaf17e3f424edb,28906,cabo frio,RJ
0b5ed41783e17d8e75af1284dff5b43d,37cb035c10492203946b0089366008b9,66045,belem,PA
0f08b80da14cc5ee19ccb36e9cfb2b15,f384a648741616e0389aa34f53db96f2,35170,coronel fabriciano,MG
a5e6bf4ac91d2a0df7e87ad00f4b35b9,159bbeaf58e0b4c5cdca4d998d669fdc,05011,sao paulo,SP
4a3ceccbd2b8304e6aa7c986c1a4f755,746db413bf377af701e6dabdfb3509f5,05409,sao paulo,SP
9af404eaf2690b333084dfaeb96b8450,e310ccba5d2a65840ea1123b6291b0f7,46540,ibipitanga,BA
e50d0472f1fdd87f7bcdcde4138673fb,fd450bd0f888b06ff2bbf2f01f512761,22783,rio de janeiro,RJ
6348d8e73c3d01bb030637817b424016,6afb8e9e3a0620858ebd365bf6454c93,55590,ipojuca,PE
7a0e84fdd2b16140c23afec336362877,945041c387344cf82a668dd2076dd072,05364,sao paulo,SP
cec5fb258ac2eb3210402449e54f4743,9c200afaf3a89243b54a6ee41d303a99,04622,sao paulo,SP
614f4db4fc76b38bf6691690a5c87dcf,3b0bb03a1592b488c3a77d5f6ddc06ac,88310,itajai,SC
c07f2bf6906f534e25308dd71d4bb97c,22aa818d91760f0e8ef6515d8b6af549,39243,inimutaba,MG
cb389847793403afc3326a7036bd58ec,8d524dbfe607ee83a4447069a34a09d2,13201,jundiai,SP
891d97a0573cb2e4c69db4e87728829b,f6a32c842b68a86a92045fc0534c0a3d,35541,morro do ferro,MG
a5c00cbccb8ff7ec3bb8715188412b83,ad1e1401517d0c579608a2eeec740c41,13091,campinas,SP
13b4a30f07976e07d146e1d615f0812d,8b33725ded59c682ee7cd08837c996bd,70875,brasilia,DF
dc9e82627f0e62b0ea6e7dbfd3de003f,f32ad8fd503a7697e3d1ad2b9d710e7a,20941,rio de janeiro,RJ
85163f5cd854d552b1627f12e52721fc,c84bec9314ced846300a26484ef9a52b,35970,barao de cocais,MG
fed4f253cf34addfd6bbc74950f85f9b,b53b27d7c61cc80d2b2eaf6f1ff8a861,13080,campinas,SP
f528cd2e64c47c4d65c1355294c43323,6228bfcc46762217dfb30909688d80be,13250,itatiba,SP
d86db9ba23e719eb8c1ef6ce74c512a6,a9f2ee3ac6f8aeb670c23effec238de2,05416,sao paulo,SP
c6793321bb9d2c481ce86d3bc984e110,48e1a3e847b35714a75755943ac1005d,01409,sao paulo,SP
ac5a1cbb563d2114e713fe982f58e819,054151a8eed2b75f007d3be0957fd5ed,89052,blumenau,SC
30df93bd0e2874646d39d37dec1764d5,faf47b5b5d6da79375665838f42e5136,21221,rio de janeiro,RJ
723409d11424a9f6ea00c73150a9ee1c,b6d926fdda95c5c475fe48cfd35435d9,59162,sao jose de mipibu,RN
a4306b0d6656a3f3ca5630b4c2ed08a2,0a60bb46bc8f8311a2211ddfdc2b47ae,11335,sao vicente,SP
f564999c9ed6db59430410f9472c8bba,aac46148455c5cec5aa879c45135bf7d,14170,sertaozinho,SP
7330d34b5bda6028598cc40d357a8874,d344aa2e0449484a02060bdc34cd8c1a,07144,guarulhos,SP
caed27153d7dcb652fa5d30fa4a08930,5cf4e0deb70db6783df2d23d7db1f9b1,11740,itanhaem,SP
97b022c15435bd252146590f7d05e314,7e15cb8c71052e9010e175b604900929,82020,curitiba,PR
9ee66eb44f775d666d668af72dc76499,c9d3d62eee5be8ce2cd9a94d188c965a,94150,gravatai,RS
3b2b96751131c948164edc5d21d27abb,55b3a0a9998356016bbb072bf8c188a6,60830,fortaleza,CE
c8c236ed3d37d2c3f9c82ab51b5482fd,18eaafdd580e724d84a7ea1d710fd88f,13423,piracicaba,SP
87f45f57efec3372460df1f4b8229630,acf71ea71c1d8171410444fdbd886043,75803,jatai,GO
cd9844b06a03c881a223281b601ed8eb,84e0688353bf674f564e79eafc025b5b,05208,sao paulo,SP
44f360f66ed7f696c225bc804507345c,e594376022f606d1006b1bf7c93cf258,07196,guarulhos,SP
b9d66a7e824f738db300bab9fb4f5ee0,0d6b9a91ea74552ac4f5fb2fdd2f50d8,13405,piracicaba,SP
fbebdb808932c68bf8286924bebd2f35,05669445931c028d97b7c0637b5a2359,21012,rio de janeiro,RJ
00b7dcb6e32230f09195eb0e9aa1a94b,f42ed5286ed2c811df0db5d230eb8383,03572,sao paulo,SP
c0d8087ca82251a651b555a131b87e5a,a62e2ce3064953c69d01ac6bda86f2c6,11020,santos,SP
771599593e37a3e2f6b20cbfd31bf90e,613e666e3bca361445747f748a2980f1,71680,brasilia,DF
ea28df51bed45fdaa24c4fddfe7cbaa1,0da93f0b65c2af1b3fdd5a74c58857b2,55680,bonito,PE
40e86a3dad650ba87f73f66396ca34ef,325e19085f3017b73be3d9fd98a93301,32400,ibirite,MG
feb21f4291037a45288a6266d66a0096,7bc7dbe918ad4e7bd68abd2479727ad6,22620,rio de janeiro,RJ
ccd88d5a028a8673a1f2e9b98af66132,c9ed110b8918fcd831073636349e79a3,03978,sao paulo,SP
42c4b5ddf0da0094426dcd5a1f889d33,0adf44c3e8a6c03dd46457908ebd9b82,15600,fernandopolis,SP
062d526eabc36e995e3a9ce353894fcb,039024d7c7249fe937d2e306af33e446,67013,ananindeua,PA
5a5ba707171db1cfa955d1cafe4a347c,d4828cc3c4ab42b6dc2c45a99d8435e7,09130,santo andre,SP
204cb39c49cd7750704f5a22034b6133,d33e50addbc423c61a2dbb3a51148e51,89707,concordia,SC
ddd15ef77c83eea8c534d2896173a927,853ba75a0b423722ccf270eea3b4cfe4,21843,rio de janeiro,RJ
8ff313e25b25345f237b434e0e497869,d24e1d0902dac57dd313bcf4f9c80160,02138,sao paulo,SP
1a9e43268e5d612e8f5794dfc526c0da,3581c8549fdcf2a7f05f922b348bae3c,79500,paranaiba,MS
2a9f8b956621aa122762ae3cc892aaf8,be1a858fe94dbc3cb2ed6c8844a8b0cb,22775,rio de janeiro,RJ
211175e4201bbe5eb654b222cbc1c582,cec7cf2229672c915826ab4698da3014,55024,caruaru,PE
