seller_id,seller_zip_code_prefix,seller_city,seller_state
06e5eefc71ec47ae763c5c6f8db7064f,91350,porto alegre,RS
77fccaae319668a8ab6cd0fd16aec48c,28035,campos dos goytacazes,RJ
3fadb4cba4c35bce6a7eaf9872d5623a,95013,caxias do sul,RS
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP
6860153b69cc696d5dcfe1cdaaafcf62,13360,capivari,SP
903037660cf848a717166eb7a06d616e,05734,sao paulo,SP
f08c008c8a8d31417763738a1788a2a8,85875,santa terezinha de itaipu,PR
bf3c6d2a28b2b5501e6c15448982dcc9,04180,sao paulo,SP
066a6914e1ebf3ea95a216c73a986b91,85863,foz do iguacu,PR
6d66611d7c44cc30ce351abc49a68421,04378,sao paulo,SP
76d5af76d0271110f9af36c92573f765,03194,sao paulo,SP
729f06993dac8e860d4f02d7088ca48a,13481,limeira,SP
762fafdaa57a532ee0119731697579dd,13311,itu,SP
cc419e0650a3c5ba77189a1882b7556a,09015,santo andre,SP
0df3984f9dfb3d49ac6366acbd3bbb85,32604,betim,MG
7008613ea464bad5cb9b83456e1e6a8f,89460,canoinhas,SC
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC
994f04b3718c2bab35c2adfa8afecd2a,13912,jaguariuna,SP
3f3486b61f45078d4f31ee5e43d8c5bb,03035,sao paulo,SP
977f9f63dd360c2a32ece2f93ad6d306,14910,tabatinga,SP
d9442042130b7fe579d1295f9f4a248f,03550,sao paulo,SP
ce248b21cb2adc36282ede306b7660e5,89251,jaragua do sul,SC
5b0cc932433fa5184b5b94bfe6bcc256,14940,ibitinga,SP
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP
de722cd6dad950a92b7d4f82673f8833,51250,recife,PE
45ba18c210d42734ec52c0c1c574e9ee,18130,sao roque,SP
dc317f341ab0e22f39acbd9dbf9b4a1f,94910,cachoeirinha,RS
d93844a9c55ba7ce353388bcf849ea56,82320,curitiba,PR
1b8356dabde1d35e17cef975c3f82730,03477,sao paulo,SP
13f57c12a00ed4610db646b913a7f5c6,11015,santos,SP
52562a9f449c3dc3d53f5f5b9ed74903,59152,parnamirim,RN
968268a686aa05d1f529fb07dff08130,01530,sao paulo,SP
54965bbe3e4f07ae045b90b0b8541f52,85851,foz do iguacu,PR
6039e27294dc75811c0d8a39069f52c0,06162,osasco,SP
3492e68f37fd1df87f4f2f2ea247f445,13322,salto,SP
05ff92fedb5be47920fea08e501238b9,98803,santo angelo,RS
916c9de0b5ad957346eeeb12f332687e,80240,curitiba,PR
53d00c40e32aeb924a84ce72b1af869d,14940,ibitinga,SP
93dc87703c046b603023e75222018b45,30315,belo horizonte,MG
f0b47fbbc6dee9aafe415a6e33051b3f,09360,maua,SP
06532f10282704ef4c69168b914b77be,87140,paincandu,PR
1127b7f2594683f2510f1c2c834a486b,13087,campinas,SP
79ed755314cfe6df0daef2c6cd3022cd,13503,rio claro,SP
2c9e548be18521d1c43cde1c582c6de8,08752,mogi das cruzes,SP
bc47d5d1490df2b36add65d733eafaba,09163,santo andre,SP
de66a66f2dd06bb9ec37aa96987466a3,20910,rio de janeiro,RJ
c31eff8334d6b3047ed34bebd4d62c36,13322,salto,SP
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ
f1b93673502375d491780bb49d615dbc,12228,sao jose dos campos,SP
b2ba3715d723d245138f291a6fe42594,03470,sao paulo,SP
b410bdd36d5db7a65dcd42b7ead933b8,74645,goiania,GO
fcb5ace8bcc92f75707dc0f01a27d269,07032,guarulhos,SP
7681ef142fd2c19048da7430856b5588,07074,guarulhos,SP
3771c85bac139d2344864ede5d9341e3,18087,sorocaba,SP
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP
bd0389da23d89b726abf911cccc54596,71691,brasilia,DF
af3ef48d0e13835e529c29ac573c63e5,14802,araraquara,SP
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP
77e4abfd739aed9c46480f90f81c0eb4,70767,brasilia,DF
1c68394e931a64f90ea236c5ea590300,87114,sarandi,PR
95b293867b5862941c9cd74f756a3c68,08223,sao paulo,SP
f63d8f293af3a6454377546bd9dd19ff,18110,votorantim,SP
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ
6bb0724edf0b62fb91ac404873a97241,06700,cotia,SP
f593898ec748b7a8cb81fc04edafd98a,13920,pedreira,SP
77530e9772f57a62c906e1c21538ab82,80310,curitiba,PR
297d5eccd19fa9a83b2630071ff105e4,80710,curitiba,PR
191d55f7edb8524d525ed01b20fe32e8,73020,brasilia,DF
edf96ef93ed595084bbcbd9224bd2894,01545,sao paulo,SP
6a8b085f816a1f75f92dbac6eb545f8f,14709,bebedouro,SP
062ce95fa2ad4dfaedfc79260130565f,95913,lajeado,RS
2ee0a0689f2f6a72f35a7cb6033f6e7e,19025,presidente prudente,SP
dd533b429f380718b70ad9922c294bae,14781,barretos,SP
582d4f8675b945722eda7c0cb61ba4c7,11250,bertioga,SP
94144541854e298c2d976cb893b81343,94451,viamao,RS
bf84056e679dbe9c69929847a40e338f,02537,sao paulo,SP
1c129092bf23f28a5930387c980c0dfc,02972,sao paulo,SP
b01c2b7b8599b325103ebcddc67413e1,95800,venancio aires,RS
b499c00f28f4b7069ff6550af8c1348a,13481,limeira,SP
fad44952713764836814be105382aee5,21340,rio de janeiro,RJ
624f4ece8da4aafb77699233d480f8ef,05138,sao paulo,SP
95e03ca3d4146e4011985981aeb959b9,21210,rio de janeiro,RJ
1771297ac436903d1dd6b0e9279aa505,07025,guarulhos,SP
1d503743d2526f03f0c2c89540ee008c,01035,sao paulo,SP
df560393f3a51e74553ab94004ba5c87,87900,loanda,PR
834f3294fba9f932f56edc879193f925,14808,araraquara,SP
381c83fdca332ea6afd896da20bf6e4a,80010,curitiba,PR
20cb7c2fde3e5bf10f0bbe7394e1c6a9,86385,andira-pr,PR
7b7f91e98f8c6def45a1407923304402,06154,osasco,SP
4c2b230173bb36f9b240f2b8ac11786e,03933,sao paulo,SP
ac6417315ae5da8f9a38ee11de6f7780,07400,aruja,SP
02f623a8eb246f3c5f7c2f96462654e6,18611,botucatu,SP
5d0363b33554b373851fc1622e4d5f3c,12952,atibaia,SP
013900e863eace745d3ec7614cab5b1a,80740,curitiba,PR
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP
c679fb69a36e1d8349e8c50a217b4d58,95020,caxias do sul,RS
17a053fcb14bd219540cbde0df490be0,13843,mogi guacu,SP
41b14765bd56c8ad10971074380f9c0c,09070,santo andre,SP
cc5a78bbad32776dc4e3af205218368c,35501,divinopolis,MG
4e922959ae960d389249c378d1c939f5,12327,jacarei,SP
b8630e1121437d41cb08e3c749c2c2e2,25070,duque de caxias,RJ
78744a20ee2f80ba64f6804c25def2b8,50751,recife,PE
94e93ce877be27a515118dbfd2c2be41,15502,votuporanga,SP
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP
52f0fe436a347ddad7ed5f9aa4e27eaa,01129,sao paulo,SP
c33847515fa6305ce6feb1e818569f13,88359,brusque,SC
8b8cfc8305aa441e4239358c9f6f2485,86020,londrina,PR
2a7dc43cecabf23403078e2188437d1d,04142,sao paulo,SP
ea566164622c6b439516ab18062c42cd,05303,sao  paulo,SP
1a932caad4f9d804097d7f8e615baed1,02976,sao paulo,SP
2be17df1c49978426251562096c3cc09,88704,tubarao,SC
c500367424994318b9e779ff1ae9a330,13145,paulinia,SP
19e0f40a907ec568c34bfac15de4f4a1,13478,americana,SP
ecccfa2bb93b34a3bf033cc5d1dcdc69,81810,curitiba,PR
d921b68bf747894be13a97ae52b0f386,35570,formiga,MG
e256a62e0ac58c0edfba09966142d561,81320,curitiba,PR
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP
2528513dd95219a6013d4d05176e391a,06060,osasco,SP
921323538c9f1c4e816f2720eac02bea,01319,sao paulo,SP
77a515caa36327151d1cc6c32a9f00e1,09912,diadema,SP
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP
1cd9e0cc1839d55516843def5600816d,03951,sao paulo,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,07123,guarulhos,SP
318f287a62ab7ac10b703ac37435a231,04773,sao paulo,SP
5b179e9e8cc7ab6fd113a46ca584da81,05424,sao paulo,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP
834f8533b2ecb6598dd004ff3de7203a,05181,sao paulo,SP
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP
f3c38ab652836d21de61fb8314b69182,01206,sao paulo,SP
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP
1bb3812d5f0747a3ab7348f199001a10,04708,sao paulo,SP
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP
b561927807645834b59ef0d16ba55a24,02955,sao paulo,SP
e06f09ec0a4aca210779cf1cfc63cf19,04773,sao paulo,SP
213b25e6f54661939f11710a6fddb871,13321,salto,SP
a36ac007a4d18f865c8d32c3b2402c2d,06455,barueri,SP
56642bcb79900e777d68e91915cb4267,03701,sao paulo,SP
8a130737016f838139d31878787a39c9,03187,sao paulo,SP
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP
343e716476e3748b069f980efbaa294e,13033,campinas,SP
643214e62b870443ccbe55ab29a4dccf,02134,sao paulo,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR
272f092de69afedd4d2969440b37f18f,03265,sao paulo,SP
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP
3903c788ded8dc03b5ebab37a2f3e9a1,06332,carapicuiba,SP
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP
b494891378bd8f4560abe576c52deacd,04160,sao paulo,SP
09f952a5f58d2285b0372551ae8f9b01,09725,sao bernardo do campo,SP
14d7985702e72162bbf13b6beb74ab2b,09131,santo andre,SP
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS
ae45df84722b1d15c5f32b23a095746c,03062,sao paulo,SP
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP
d13e50eaa47b4cbe9eb81465865d8cfc,09210,santo andre,SP
5c6d4016c2a288f074fa0848a2b653d2,01209,sao paulo,SP
88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP
b37c4c02bda3161a7546a4e6d222d5b2,03667,sao paulo,SP
5f1dc28029d2c244352a68107ec2b542,05126,sao paulo,SP
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR
3ab971ce71839580d2ae5b4e40fe8044,03210,sao paulo,SP
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP
1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,SP
6da1992f915d77be95d7fa48b36904af,01026,sao paulo,SP
1336efc61c316ddf92c899eb817f7cae,19800,assis,SP
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ
63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,MG
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR
7d76b645482be4a332374e8223836592,01511,sao paulo,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP
01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP
06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA
2e90cb1677d35cfe24eef47d441b7c87,02285,sao paulo,SP
adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ
edd066cd02126d7800f9b66e980e9931,70070,brasilia,DF
c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR
2e1c9f22be269ef4643f826c9e650a52,04850,sao paulo,SP
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR
d1c281d3ae149232351cd8c8cc885f0d,14940,ibitinga,SP
33c51922b6e3c16b24a8f28e5833c99d,86010,londrina,PR
f80edd2c5aaa505cc4b0a3b219abf4b8,03431,sao paulo,SP
8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP
3ade81dab5a172b88e1871c28ae05260,15076,sao jose do rio preto,SP
562fc2f2c2863ab7e79a9e4388a58a14,13070,campinas,SP
7dc8c42cc750eeafea6c85712ffee9bf,05424,sao paulo,SP
68ca56ce86830f3d31b1b7ec6a54da3e,83280,guaratuba,PR
8d92f3ea807b89465643c219455e7369,03052,sao paulo,SP
7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG
5a8e7d5003a1f221f9e1d6e411de7c23,13076,campinas,SP
575df70bde3f9f2b30bf8d2e9910d725,15075,sao jose do rio preto,SP
3bb548e3cb7f70f28e3f11ee9dce0e59,87040,maringa,PR
ee2fbacc2fc3794e656cc4d933d59ce7,05061,sao paulo,SP
522620dcb18a6b31cd7bdf73665113a9,85801,cascavel,PR
ff1e15b778c700abdd4d239b81ac466d,81260,curitiba,PR
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG
a673821011d0cec28146ea42f5ab767f,03809,sao paulo,SP
c8b3445d737de6befde0c88ede534a5e,05734,sao paulo,SP
eb5b6204dde3a6e03b5f1bb8479f055b,06900,embu guacu,SP
11bfa66332777660bd0640ee84d47006,14085,ribeirao preto,SP
5160d23075764e18e07c1f4a87fad743,09720,sao bernardo do campo,SP
141440cad9341e553f8401c574a2aa38,85200,pitanga,PR
dd55f1bb788714a40e7954c3be6df745,01021,sao paulo,SP
dc4a0fc896dc34b0d5bfec8438291c80,14940,ibitinga,SP
b9ca8e8baa5d4aa038394a700f63e69f,03001,sao paulo,SP
e26901d5ab434ce92fd9b5c256820a4e,09350,maua,SP
a6fe7de3d16f6149ffe280349a8535a0,14401,franca,SP
aac29b1b99776be73c3049939652091d,38408,uberlandia,MG
54a1852d1b8f10312c55e906355666ee,13456,santa barbara d'oeste,SP
c826c40d7b19f62a09e2d7c5e7295ee2,07133,guarulhos,SP
a425f92c199eb576938df686728acd20,81050,curitiba,PR
94c49f20a123aeb9360dbf80ff912bf6,18015,sorocaba,SP
d12c926d74ceff0a90a21184466ce161,02634,sao paulo,SP
f235413f677777a0738ff215d0184901,17250,bariri,SP
594f9aaa48e5bf431f011ddc5669b0d5,32185,contagem,MG
f7ccf836d21b2fb1de37564105216cc1,14940,ibitinga,SP
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP
bb135baca94c82fcb731335ad5b04a03,04362,sao paulo,SP
4830e40640734fc1c52cd21127c341d4,03573,sao paulo,SP
dbb9b48c841a0e39e21f98e1a6b2ec3e,03929,sao paulo,SP
72c5da29406b4234927b81855e7b64f6,07077,guarulhos,SP
0ed6ce5d87fd9c69eaacaeb778d67235,13473,americana,SP
6973a06f484aacf400ece213dbf3d946,12230,sao jose dos campos,SP
0cbcee27c791afa0cdcb08587a2013a8,37410,tres coracoes,MG
fcdd820084f17e9982427971e4e9d47f,14075,ribeirao preto,SP
b1a81260566c1bac3114a6d124413f27,99500,carazinho,RS
080199a181c46c657dc5aa235411be3b,06097,osasco,SP
cca3071e3e9bb7d12640c9fbe2301306,14940,ibitinga,SP
788e857f317e53de488d393e65a80f45,08280,sao paulo,SP
d51e0a403fe2e689ece6c73359d96e12,17580,pompeia,SP
7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP
d50d79cb34e38265a8649c383dcffd48,08290,sao paulo,SP
717b78b0950b51ed00b1471d858b0edc,18220,alambari,SP
ebd2d60905fb58271facef5596b620d3,18683,lencois paulista,SP
530ec6109d11eaaf87999465c6afee01,85807,cascavel,PR
f9d010e39375d9c91dce3f40b73a2f84,12600,lorena,SP
0adac9fbd9a2b63cccaac4f8756c1ca8,13290,louveira,SP
04aba03279157f6d4e0fe8ccaf21963c,28470,santo antonio de padua,RJ
7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP
55d3daac7c404d59e51c2aa2f4dc5a23,02150,sao paulo,SP
659e8466eb3ff1b0e8740d74fb7bbedd,45820,eunapolis,BA
1c40343cc5d18c2d8248ac2f3366de34,13482,limeira,SP
6fc26fe110feebd80a433e1f012a84f9,15601,fernandopolis,SP
2f4b9d112bfa44a214bc6cef085d17c8,29600,afonso claudio,ES
98dac6635aee4995d501a3972e047414,02030,sao paulo,SP
a49928bcdf77c55c6d6e05e09a9b4ca5,03017,sao paulo,SP
51ed72984a04e5dd35c2b27e77179038,15050,sao jose do rio preto,SP
0d85bbda9889ce1f7e63778d24f346eb,38414,uberlandia,MG
4c61e37f664c3c88aff092aa5ac779d7,24020,niteroi,RJ
d624126b9206f595fb3fbb6ba03b28a8,80045,curitiba,PR
26d8a1c7c75d513045798992ead43aa2,86800,apucarana,PR
f181738b150df1f37cb0bd72e705b193,06317,carapicuiba,SP
bd4889b5e9133b35b66e42a8665cea5c,02963,sao paulo,SP
d5c530f4884a75ae0dba9c148718d278,35660,centro,MG
5ab05b6d86d417796c69ffd6774ec832,19815,assis,SP
9de4643a8dbde634fe55621059d92273,89225,joinville,SC
3be634553519fb6536a03e1358e9fdc7,08275,sao paulo,SP
04308b1ee57b6625f47df1d56f00eedf,88215,bombinhas,SC
23d7c96d4a1160db1c726b248601b25a,13360,capivari,SP
86bb7c4b535e49a541baf3266b1c95b1,14401,franca,SP
e5475dcab1e07b63d7f6e902d8f5eda8,09921,diadema,SP
33a6f4b1e7cdc205511e76ba1b6e0186,07084,guarulhos,SP
91f848e9f4be368f4318775aac733370,03029,sao paulo,SP
7a67c85e85bb2ce8582c35f2203ad736,03426,sao paulo,SP
b372ee768ed69e46ca8cdbd267aa7a38,15013,sao jose do rio preto,SP
d20b021d3efdf267a402c402a48ea64b,14940,ibitinga,SP
0ea22c1cfbdc755f86b9b54b39c16043,35700,sete lagoas,MG
db2956745b3a8e9f3785c99f34b5d25e,11600,sao sebastiao,SP
232a6014e7b10cba61c6c2b2ea6bb4b0,16500,cafelandia,SP
712e6ed8aa4aa1fa65dab41fed5737e4,89560,videira,SC
0b35c634521043bf4b47e21547b99ab5,84530,teixeira soares,PR
c35672b10ad50968f567ea3f4b91e877,26551,mesquita,RJ
edb1ef5e36e0c8cd84eb3c9b003e486d,25957,teresopolis,RJ
3c7c4a49ec3c6550809089c6a2ca9370,03804,sao paulo,SP
48162d548f5b1b11b9d29d1e01f75a61,13403,piracicaba,SP
3fd1e727ba94cfe122d165e176ce7967,14802,araraquara,SP
9646c3513289980f17226a2fc4720dbd,12215,sao jose dos campos,SP
36a968b544695394e4e9d7572688598f,11010,santos,SP
4b5f66b7adcf57f1ecc0d3c07dd6b177,87025,vendas@creditparts.com.br,PR
89ad3263c0931c47f976d7c5778e60f6,05127,sao paulo,SP
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP
cee48807215b30a12ca2ca10ffb5f250,11431,guaruja,SP
4c03b9dd4c11ee2cb35c96c49efc9420,13232,campo limpo paulista,SP
a5a1bfcf728ab0e19182959cf0771ee4,13960,socorro,SP
ffff564a4f9085cd26170f4732393726,13070,campinas,SP
bbad7e518d7af88a0897397ffdca1979,01512,sao paulo,SP
d9e7e7778b32987280a6f2cb9a39c57d,03304,sao paulo,SP
99a54764c341d5dc80b4a8fac4eba3fb,03273,sao paulo,SP
282f23a9769b2690c5dda22e316f9941,31573,belo horizonte,MG
e21a1e8be4715b0fcfd5385643bc49c4,88715,jaguaruna,SC
8f119a0aee85c0c8fc534629734e94fd,06440,barueri,SP
fdaaf5bfda82b7b80535610c831b8d09,15015,sao jose do rio preto,SP
b1fc4f64df5a0e8b6913ab38803c57a9,24440,sao goncalo,RJ
0ebd97a106433a45a4aebe57c1799778,32240,contagem,MG
f0ec78809fe0bc3edb11c9fe5b97b059,04291,sao paulo,SP
a7f13822ceb966b076af67121f87b063,08577,itaquaquecetuba,SP
4e8dacf3d38f281ae26c3e0321d92d88,08420,sao paulo,SP
78a4d36f65a019172c6154468831a69f,17018,bauru,SP
c64a2aec32cc408a8a4c6d7c46017f91,95625,imbe,RS
5def4c3732941a971cba8fdee992ede1,02113,sao paulo,SP
80e6699fe29150b372a0c8a1ebf7dcc8,83323,pinhais,PR
f8e2c1b59cd4225a3e4fd0d013a76b93,14021,ribeirao preto,SP
c003204e1ab016dfa150abc119207b24,07790,cajamar,SP
5656537e588803a555b8eb41f07a944b,72015,brasilia,DF
b8bc237ba3788b23da09c0f1f3a3288c,88303,itajai,SC
28f10b1c5e5abb9d4857745bede6147c,04250,sao paulo,SP
5dceca129747e92ff8ef7a997dc4f8ca,13450,santa barbara d´oeste,SP
e1dc0754bada9ee4cfe9713f22f61292,25035,duque de caxias,RJ
0e44d110fa6a54e121cb2c095a77762f,07901,francisco morato,SP
3d871de0142ce09b7081e2b9d1733cb1,13232,campo limpo paulista,SP
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC
3340ef1913fb70d28420f6ceb685c339,87040,maringa,PR
76de363de16dacc923eec8daf91df504,89825,xaxim,SC
1bb2bdb95f4841f1bba2c0d2cd83d3c9,01257,sao paulo,SP
670c26e0f1bf8d0576271d5cfaec6d2b,87025,maringa,PR
f4aba7c0bca51484c30ab7bdc34bcdd1,01031,sao paulo,SP
e9d99831abad74458942f21e16f33f92,03542,sao paulo,SP
dc8798cbf453b7e0f98745e396cc5616,05455,sao paulo,SP
240b9776d844d37535668549a396af32,24120,niteroi,RJ
a2e874074c877c5a05abae80ad6e488f,15070,sao jose do rio preto,SP
0bb738e4d789e63e2267697c42d35a2d,18130,sao roque,SP
8c16d1f32a54d92897cc437244442e1b,89023,blumenau,SC
f5a590cf36251cf1162ea35bef76fe84,09720,sao bernardo do campo,SP
1e8b33f18b4f7598d87f5cbee2282cc2,02066,sao paulo,SP
1da3aeb70d7989d1e6d9b0e887f97c23,04265,sao paulo,SP
5b67882648febfb6e1225e6ad7164f6b,87502,umuarama,PR
53e4c6e0f4312d4d2107a8c9cddf45cd,13920,pedreira,SP
527801b552d0077ffd170872eb49683b,17400,garca,SP
be67f78487e2cecb0d55bc769709e4f5,32419,ibirite,MG
7202e2ba20579a9bd1acb29e61fe71f6,14401,franca,SP
0509040ea3fe50071181bbc359eb7738,31710,belo horizonte,MG
bba74270a87732727b5a3b4fd9ac1c39,32604,betim,MG
835f0f7810c76831d6c7d24c7a646d4d,08030,sao paulo,SP
a066df7361163e7ddc5d7452dd17448b,14401,franca,SP
238fac594e170b59c6d228f5a4f4f1d9,17300,dois corregos,SP
83645b1645cdee8953ee54c29ceed564,85875,santa terezinha de itaipu,PR
5cf13accae3222c70a9cac40818ae839,38700,patos de minas,MG
96804ea39d96eb908e7c3afdb671bb9e,38950,ibia,MG
57c764b4a836300be881e2ff86e449f9,14021,ribeirao preto,SP
8d79c8a04e42d722a75097ce5cbcf2ef,61658,caucaia,CE
8ae520247981aa06bc94abddf5f46d34,88370,navegantes,SC
ac3508719a1d8f5b7614b798f70af136,92030,canoas,RS
4a3ca9315b744ce9f8e9374361493884,14940,ibitinga,SP
6d988d6174a2c27441597174f8905515,87070,maringa,PR
6f892e20a171e98efe17fdb971ff319b,08270,sao paulo,SP
acadd4d36859671cb635527c6c977533,14270,santa rosa de viterbo,SP
034b9387752bfa309f350a70cd45ffa3,89036,blumenau,SC
abbf6046bbdf1028606a5bc7f00c99e7,89820,xanxere,SC
0725b8c0f3f906e58f70cbe76b7c748c,07023,guarulhos,SP
634964b17796e64304cadf1ad3050fb7,21840,rio de janeiro,RJ
6624bc09786f0e41ae48dfc5eeb1a9e2,30390,belo horizonte,MG
54219883e72aad869adfb2a54b7bfa0f,18060,sorocaba,SP
3078096983cf766a32a06257648502d1,13720,scao jose do rio pardo,SP
bccf933e006e9b94a6184af782963e77,19806,assis,SP
b33e7c55446eabf8fe1a42d037ac7d6d,14850,pradopolis,SP
218d46b86c1881d022bce9c68a7d4b15,14070,ribeirao preto,SP
dfc475d54e1b6dbeeb7d7d9bdaa63827,81460,curitiba,PR
813348c996469b40f2e028d5429d3495,13206,jundiai,SP
2745f798279e0ed033addcc1474776d7,03106,sao paulo,SP
cce6ab8d1682639fe45ab70234f1665f,81020,curitiba,SP
10089e9f2fd0c668a8fd4e52e1698888,15061,sao jose do rio preto,SP
2f09f7d37a97956d11cc1a7cadd5262b,14090,ribeirao preto,SP
f41ce2e25237f9092cd8e6e7516c7a2f,07013,guarulhos,SP
8e6cc767478edae941d9bd9eb778d77a,38442,araguari,MG
f5b44895715ddfe3087dc414f30268f3,18017,sorocaba,SP
4992e76a42cb3aad7a7047e0d3d7e729,03334,sao paulo,SP
02dcd3e8e25bee036e32512bcf175493,32310,contagem,MG
f783a638e9c6af4a7d0dbfde811e7a81,03063,sao paulo,SP
4da0e408c99d2fdc2126dc9fce518060,86300,cornelio procopio,PR
8b28d096634035667e8263d57ba3368c,12243,sao jose dos campos,SP
4371b634e0efc0e22b09b52907d9d469,02028,sao paulo,SP
1b45169b635ef59425637e9a33eb5fb3,87050,maringa,PR
bd23da7354813347129d751591d1a6e2,03971,sao paulo,SP
8f2ce03f928b567e3d56181ae20ae952,05141,pirituba,SP
d4e12e7884759a14fa0f5f896c791cae,02242,sao paulo,SP
e24fc9fcd865784fb25705606fe3dfe7,12913,braganca paulista,SP
26e2c91ef821e1ff8985f408788fe35b,14940,ibitinga,SP
afe0067131b73e40875c9b6c10bd2e21,35590,lagoa da prata,MG
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ
8a32e327fe2c1b3511609d81aaf9f042,02443,sao paulo,SP
0f519b0d2e5eb2227c93dd25038bfc01,14940,ibitinga,SP
ec5c1d94df153d473b37f880977ae58e,21320,rio de janeiro,SP
31561f325664a8a7aba4c8d0c3a9b3db,03287,sao paulo,SP
0873d9f8f36123f8d910f4760e788cfb,06465,barueri,SP
4869f7a5dfa277a7dca6462dcf3b52b2,14840,guariba,SP
37515688008a7a40ac93e3b2e4ab203f,17900,dracena,SP
bfd938b22bc99bce1ae60dc602889f52,22775,rio de janeiro,RJ
ffa6adafb71b807dc13159e26431354c,86030,londrina,PR
080102cd0a76b09e0dcf55fcacc60e05,31140,belo horizonte,MG
17306570e772e7718c92a562d33f5f1d,17250,bariri,SP
25e47381a6c510ddeb36084e33b89f0c,11720,praia grande,SP
4d6d651bd7684af3fffabd5f08d12e5a,17209,jau,SP
24a6daf925d9d591870a66660416de31,14078,robeirao preto,SP
b76dba6c951ab00dc4edf0a1aa88037e,03237,sao paulo,SP
b1204cfda1d4948679db3cfc0d3cb95c,07170,guarulhos,SP
b4ffb71f0cb1b1c3d63fad021ecf93e1,03880,sao paulo,SP
0417b067eeab773d2f7061a726dc477f,89288,sao bento do sul,SC
974cf2cb8f4b7add98709c30df02fe10,14802,araraquara,SP
4a3ccda38b2129705f3fb522db62ca31,17504,marilia,SP
5b85809efd0d0e4dea1a9544e1280ed9,19020,presidente prudente,SP
